report_id,effective_date,report_type,cu_price_usd_dmt,knn_mean,band1_low,band1_high,band2_low,band2_high
2016-000002899 NGEx Resources Inc-f1-02445738_1-1-1,2016-02-12,PEA,6613.86,6539.9605437499995,5760.43254456769,6906.0877093297,5048.076561010379,7339.386890534399
2016-000009131 Euromax Resources Ltd-f1-02445372_1-1-1,2016-02-16,FS,6393.397999999999,6508.958075,5760.43254456769,6906.0877093297,5048.076561010379,7339.3868905344
2016-000002894 Abacus Mining & Exploration Corporation-f1-02446208_1-1-1,2016-02-19,FS,7076.830199999999,6508.958075,5760.43254456769,6906.0877093297,5048.076561010379,7339.3868905344
2016-000008502 Entree Gold Inc-f1-02463061_1-1-1,2016-03-29,FS,6790.2296,6457.28729375,5743.285601813198,6879.842365000175,5031.350741126396,7304.464267500351
2016-000030584 Atalaya Mining plc ( EMED Mining Public Limited)-f1-02537909_1-1-1,2016-04-30,PFS,6349.3056,6428.35165625,5743.285601813198,6879.842365000175,5031.350741126396,7304.4642675003515
2016-000019503 Panoro Minerals Ltd-f1-02498568_1-1-1,2016-05-02,PEA,6613.86,6399.41601875,5722.023613005053,6854.867306692168,5008.935309213233,7274.622696587462
2016-000003859 Asiamet Resources Limited ( Kalimantan Gold Corporation Limited)-f1-02486851_1-1-1,2016-05-19,PEA,7165.014999999999,6399.416018749999,5722.023613005053,6854.867306692169,5008.935309213233,7274.622696587462
2016-000024066 AQM Copper Inc-f1-02506315_1-1-1,2016-06-01,PFS,6613.86,6399.416018749999,5722.023613005053,6854.867306692169,5008.935309213233,7274.622696587462
2016-000036217 Heron Resources Limited-f1-02509900_1-1-1,2016-07-19,FS,6613.86,6379.092178125,5683.708993684685,6813.510727246934,4966.235729947495,7225.839197071992
2016-000032329 Copper North Mining Corp-f1-02557849_2-1-1,2016-10-12,PEA,5511.549999999999,6237.5208,5582.0038354954195,6670.4342426356125,4872.923955365841,7049.784769646225
2017-000008895 Katanga Mining Limited-f1-02605929_1-1-1,2016-12-31,PFS,5685.0,6186.541149999999,5447.229699169786,6555.128620073007,4710.717355761447,6926.515197567891
2017-000010750 Geologix Explorations Inc-f1-02587974_1-1-1,2017-01-19,PEA,5511.549999999999,6165.18389375,5447.229699169786,6555.128620073007,4710.717355761447,6926.515197567891
2017-000020880 Rosita Mining Corporation-f1-02613443_1-1-1,2017-03-06,PEA,5511.549999999999,6162.083646875,5439.615101831095,6555.436133464063,4699.621550146566,6931.263613412499
2017-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-02604944_1-1-2,2017-03-30,FS,6613.86,6158.983400000001,5434.028440333863,6567.511951352119,4686.209159964601,6953.176182001111
2017-000007875 Skeena Resources Limited-f1-02630480_1-1-1,2017-04-20,PEA,6062.705,6171.3843875,5430.810682899347,6582.404024471811,4674.864920876818,6978.051604021748
2017-000022162 Golden Dawn Minerals Inc-f1-02592894_2-12-1,2017-05-05,PEA,5180.857,6183.7853749999995,5430.810682899347,6582.404024471811,4674.864920876818,6978.051604021748
2019-000039579 BMC Minerals (No.1) Ltd-f1-02904658_4-1-1,2017-05-31,PFS,6503.629,6204.453687499999,5427.866980583465,6605.807845524698,4655.408233823182,7011.289963705644
2019-000039579 BMC Minerals (No.1) Ltd-f1-02899896_1-1-1,2017-05-31,PFS,6503.629,6204.453687499999,5427.866980583465,6605.807845524698,4655.408233823182,7011.289963705644
2017-000043429 Ero Copper Corp-f1-02673886_1-1-2,2017-06-01,FS,6614.0,6204.453687499999,5427.866980583465,6605.807845524698,4655.408233823182,7011.289963705644
2017-000037111 Desert Star Resources Ltd-f1-02654496_1-1-1,2017-06-15,PFS,6062.705,6204.453687499999,5427.866980583465,6605.807845524697,4655.408233823182,7011.289963705644
2017-000043521 VM Holding S.A-f1-02677003_1-1-5,2017-08-02,PEA,6040.6588,6270.63790625,5475.793350566444,6678.812445479998,4694.630713769877,7100.668903596985
2017-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-02683877_1-1-1,2017-09-01,PEA,6613.86,6344.40050625,5475.793350566444,6678.812445479998,4694.630713769877,7100.668903596986
2017-000032328 NorthIsle Copper and Gold Inc-f1-02686281_2-1-1,2017-10-24,PEA,6834.322,6439.009361404089,5685.909617617404,6897.654756941789,4883.490791860497,7306.981070509264
2018-000008808 Aura Minerals Inc-f1-02820570_1-1-1,2018-01-31,FS,6746.1372,6647.649820616354,5858.398016593186,7050.192942895659,5048.004251241892,7431.594103846839
2018-000029868 Tahoe Resources Inc-f1-02730867_1-1-1,2018-02-20,PEA,7275.245999999999,6647.649820616354,5858.398016593185,7050.192942895659,5048.004251241891,7431.594103846839
2018-000005247 Deep-South Resources Inc-f1-02736873_2-1-1,2018-03-02,PEA,6613.86,6672.107323741353,5858.398016593186,7050.192942895659,5048.004251241892,7431.594103846839
2018-000012057 Gold Reserve Inc-f1-02754631_1-1-1,2018-03-16,PEA,6613.86,6680.719120616353,5858.398016593185,7050.192942895659,5048.004251241891,7431.594103846839
2018-000005623 Cardero Resource Corp-f1-02737920_1-2-1,2018-03-22,PEA,6613.86,6677.2744018663525,5858.398016593186,7050.192942895659,5048.004251241892,7431.594103846839
2018-000005277 Polymet Mining Corp-f1-02745589_1-1-1,2018-03-26,FS,7098.8764,6677.274401866354,5859.079304052055,7045.934814808763,5049.151531237758,7422.862552751172
2018-000007860 Torex Gold Resources Inc-f1-02819812_1-1-1,2018-03-31,PEA,6613.86,6677.274401866354,5859.079304052055,7045.934814808764,5049.151531237758,7422.862552751172
2018-000034410 East Africa Metals Inc-f1-02785058_3-1-1,2018-04-30,PEA,6613.86,6670.384964366354,5853.744460226047,7029.380724062555,5045.672693976365,7396.945221649381
2018-000031889 Callinex Mines Inc-f1-02792445_2-1-1,2018-05-14,PEA,5089.166329861651,6649.372179991353,5846.7827475767135,7015.945994721062,5040.231888599574,7378.558382888269
2018-000019503 Panoro Minerals Ltd-f1-02789096_1-1-1,2018-06-11,PEA,7054.784,6631.115170616353,5834.372762401442,6990.893914892315,5030.65479871778,7343.6971036995255
2018-000025132 Coro Mining Corp-f1-02792182_2-1-1,2018-06-13,FS,6613.86,6631.115170616353,5834.372762401442,6990.893914892315,5030.65479871778,7343.6971036995255
2018-000001604 Lumina Gold Corp-f1-02789909_2-10-1,2018-06-27,PEA,7165.014999999999,6612.858161241353,5823.611712213913,6977.343555485479,5015.247074123973,7322.710760667105
2018-000009698 Minera Alamos Inc-f1-02858872_2-1-1,2018-07-13,PEA,5725.0,6612.858161241354,5813.113400614153,6969.204266751328,4999.503647018204,7311.685379292552
2018-000013198 Nevada Copper Corp-f1-02830221_1-1-1,2018-08-17,FS,7054.784,6619.747598741353,5826.844094230446,6956.203569483903,5029.936104172664,7288.655054679579
2018-000005627 Azarga Metals Corp-f1-02830929_2-1-1,2018-08-30,PEA,7165.014999999999,6628.359395616353,5826.844094230446,6956.203569483903,5029.936104172664,7288.655054679579
2018-000017006 Aquila Resources Inc-f1-02820553_2-1-1,2018-08-30,FS,6613.86,6628.359395616353,5826.844094230446,6956.203569483903,5029.936104172664,7288.655054679579
2018-000025279 Copper Mountain Mining Corporation-f1-02843445_2-1-1,2018-10-01,FS,6790.2296,6628.359395616353,5840.38180316895,6943.069653598079,5060.154827909046,7265.5305287673045
2018-000010633 Sprott Resource Holdings Inc. ( Adriana Resources Inc. )-f1-02856944_2-1-1,2018-10-04,FS,6062.705,6628.359395616353,5840.38180316895,6943.069653598079,5060.154827909046,7265.5305287673045
2018-000002899 NGEx Resources Inc-f1-02858390_2-1-1,2018-11-20,PFS,6613.86,6613.202633116353,5840.221909164493,6936.2096941298905,5060.739278572009,7252.714848502803
2020-000008938 THEMAC Resources Group Limited-f1-03043389_1-1-1,2018-12-11,FS,7165.014999999999,6605.624251866353,5840.221909164493,6936.2096941298905,5060.739278572009,7252.714848502803
2019-000039553 Filo Mining Corp-f1-02877026_1-1-1,2019-01-13,PFS,6613.86,6605.624251866353,5840.221909164493,6936.2096941298905,5060.739278572009,7252.714848502803
2019-000025085 Sandspring Resources Ltd-f1-02941780_1-1-1,2019-06-11,PEA,6613.86,6619.616141558177,6020.437705153512,7046.033603286166,5395.855677225949,7447.047473491259
2019-000005643 American CuMo Mining Corporation-f1-02992459_1-1-1,2019-11-01,PEA,6613.86,6670.5760843749995,6173.79735623584,7288.151650032175,5608.550578527988,7837.259166120658
2020-000003212 Taseko Mines Limited-f1-03007907_1-2-1,2019-12-31,PFS,6834.322,6708.577553125,6224.172753754332,7372.275933856907,5673.826244110766,7970.032604315915
2020-000025546 Argonaut Gold Inc-f1-03014070_1-1-1,2020-01-31,PFS,6000.0,6708.577553125,6224.172753754332,7372.275933856907,5673.826244110766,7970.032604315915
2020-000048037 Tethyan Resource Corp-f1-03084677_1-1-1,2020-04-30,PEA,6500.0,6820.5309125,6231.145091041572,7433.533515219898,5654.04477544252,8058.82162379917
"2020-000025132 Marimaca Copper Corp. (, Coro Mining Corp.)-f1-03114720_1-1-1",2020-08-04,PEA,6944.553,6889.4252875,6289.104539030517,7592.793330844611,5658.631663607909,8266.009247236096
2020-000033050 Trilogy Metals Inc. ( NovaCopper Inc.)-f1-03119913_1-1-1,2020-08-20,FS,6613.86,6889.4252875,6289.104539030517,7592.793330844611,5658.631663607909,8266.009247236096
2020-000005620 Troilus Gold Corp-f1-03122905_2-1-1,2020-08-31,PEA,6613.86,6889.4252875,6321.421924589049,7661.035691402407,5669.9755226155985,8349.203056242313
2020-000002899 Josemaria Resources Inc-f1-03131257_1-1-1,2020-09-28,FS,6613.86,6889.4252875,6321.421924589049,7661.035691402407,5669.9755226155985,8349.203056242313
2021-000029249 GoGold Resources Inc-f1-03176062_1-1-1,2021-01-20,PEA,6613.86,7134.904849999999,6331.694575384273,7699.790762330826,5651.224082018547,8387.41645591165
