report_id,effective_date,report_type,cad_rate,knn_mean,band1_low,band1_high,band2_low,band2_high
2009-000024083 Avanti Mining Inc-f1-01516189_1-1-1,2009-12-15,PFS,1.087,1.1434630000000001,1.0881959553521707,1.2202284146969251,1.0329289107043411,1.2969938293938506
2009-000011164 Hathor Exploration Limited-f1-01517081_2-1-1,2009-12-18,MRE,1.1,1.14249,1.087968617812961,1.2184838543312893,1.033447235625922,1.2944777086625785
2010-000004818 New Gold Inc-f1-01544679_1-1-1,2009-12-31,,1.18,1.140028,1.0863211760086304,1.2151534368222565,1.0326143520172608,1.2902788736445128
2010-000003272 Société d_exploration minière Vior Inc-f1-01528825_1-1-1,2010-01-22,,1.142,1.134706,1.0812498959183887,1.2094807282653017,1.0277937918367779,1.284255456530603
2010-000002586 Adex Mining Inc-f1-01526896_1-1-1,2010-01-22,,1.1,1.134706,1.0812498959183887,1.2094807282653017,1.0277937918367779,1.284255456530603
2010-000005466 MDN INC-f1-01545636_1-1-1,2010-01-25,PEA,1.1111,1.1319240000000002,1.0785989561944032,1.206515400342444,1.0252739123888062,1.281106800684888
2010-000029665 Stonegate Agricom Ltd-f1-01546609_1-1-2,2010-02-01,,1.07,1.126103,1.0730521840400822,1.2003108087396568,1.0200013680801643,1.2745186174793135
2010-000021049 Wescan Goldfields Inc-f1-01546365_1-1-1,2010-02-04,,1.0638,1.121354,1.0685269098671102,1.1952488596722048,1.0156998197342202,1.26914371934441
2010-000002968 Kinross Gold Corporation-f1-01592433_2-2-1,2010-02-18,FS,1.15,1.115786,1.0632212188595065,1.1893139402349397,1.0106564377190133,1.2628418804698798
2010-000009151 LIBERTY MINES INC-f1-01542198_2-1-1,2010-02-26,,1.1111,1.109319,1.0570588798246339,1.1824207785968663,1.004798759649268,1.2555225571937332
2010-000003273 Osisko Mining Corporation-f1-01549677_1-1-1,2010-03-22,MRE,1.18,1.1035059999999999,1.0515197307895767,1.1762247141771787,0.9995334615791537,1.2489434283543575
2010-000011539 Alexis Minerals Corporation-f1-01571168_1-1-1,2010-04-01,PEA,1.05,1.0980619999999999,1.0463321981305622,1.1704219660779562,0.9946023962611246,1.2427819321559128
2010-000014169 Rusoro Mining Ltd-f1-01579192_1-1-1,2010-04-21,PFS,1.0309,1.092972,1.0414819884989708,1.1649965458308877,0.9899919769979417,1.2370210916617752
2010-000002178 Silver Standard Resources Inc-f1-01592513_3-1-1,2010-06-01,PEA,1.087,1.088581,1.0406048022595566,1.1574765092446446,0.9926286045191134,1.2263720184892892
2010-000005241 Oromin Explorations Ltd-f1-01647230_1-7-1,2010-06-02,FS,1.05,1.085653,1.041122826243213,1.1515149089729175,0.9965926524864261,1.2173768179458349
2010-000005427 Mega Precious Metals Inc. ( Mega Silver Inc.)-f1-01609435_1-1-1,2010-06-06,MRE,1.0526,1.083206,1.0420972011185314,1.1460677136705233,1.0009884022370632,1.208929427341047
2010-000005974 Sona Resources Corp. ( J-Pacific Gold Inc.)-f1-01597225_2-1-1,2010-06-10,PEA,1.08,1.0810179999999998,1.0433090254558686,1.140904613922707,1.0056000509117373,1.2007912278454143
2010-000000819 Newcastle Minerals Ltd-f1-01622050_1-1-1,2010-06-25,,1.0449,1.0790039999999999,1.0446820622816382,1.1359309221430163,1.0103601245632767,1.1928578442860325
2010-000009542 Bravo Gold Corp-f1-01601622_2-1-1,2010-06-28,,1.1111,1.076171,1.0419391769147222,1.1329484565521275,1.0077073538294445,1.189725913104255
2010-000011539 Alexis Minerals Corporation-f1-01604138_2-1-1,2010-06-28,,1.05,1.076171,1.0419391769147222,1.1329484565521275,1.0077073538294445,1.189725913104255
2010-000027114 Treasury Metals Inc-f1-01625565_1-1-1,2010-07-09,PEA,1.0,1.074042,1.0398778980773893,1.1307071331341956,1.0057137961547788,1.1873722662683908
2010-000011215 Western Coal Corp-f1-01608130_1-1-1,2010-07-16,PFS,1.0526,1.0710540000000002,1.036984943091034,1.1275614899342044,1.0029158861820675,1.1840689798684085
2010-000002950 Tyhee Development Corp-f1-01633185_1-1-1,2010-07-22,PFS,1.0753,1.068866,1.0348665409792048,1.1252580537489363,1.0008670819584091,1.1816501074978727
2010-000007836 SHEAR MINERALS LTD-f1-01617517_1-1-1,2010-07-26,MRE,1.1494,1.0673400000000002,1.033389081371046,1.1236515438683519,0.9994381627420916,1.1799630877367033
2010-000003958 OPAWICA EXPLORATIONS INC-f1-01622819_1-1-1,2010-08-16,PEA,1.087,1.0665330000000002,1.0326077511588676,1.1228019675422498,0.9986825023177349,1.1790709350844994
2010-000022760 Blue Note Mining Inc-f1-01627258_1-1-1,2010-08-27,,1.05,1.0663630000000002,1.0324431586730307,1.1226229985516212,0.9985233173460614,1.178882997103242
2010-000022586 Donner Metals Ltd-f1-01646195_1-1-1,2010-09-21,,1.04,1.068737,1.0347416443281872,1.1251222478678122,1.0007462886563745,1.1815074957356244
2010-000026016 Quest Rare Minerals Ltd-f1-01638664_1-1-1,2010-09-24,PEA,1.042,1.070681,1.036623807813286,1.1271688109135896,1.002566615626572,1.1836566218271791
2010-000030716 Royal Nickel Corporation-f1-01661095_1-1-1,2010-09-30,PEA,1.1111,1.072732,1.0386095677453526,1.1293280191475863,1.0044871354907052,1.1859240382951726
2010-000025297 Sandstorm Resources Ltd-f1-01643054_3-1-1,2010-10-05,,1.05,1.073942,1.0397810789680735,1.1306018572573548,1.005620157936147,1.18726171451471
2010-000027349 Fire River Gold Corp-f1-01647297_1-1-1,2010-10-08,,1.033,1.0761619999999998,1.0419304631948838,1.1329389817232118,1.0076989263897675,1.1897159634464238
2011a-000010750 Geologix Explorations Inc-f1-01696761_1-8-1,2010-10-08,PEA,1.1,1.0761619999999998,1.0419304631948838,1.1329389817232118,1.0076989263897675,1.1897159634464238
2010-000005311 Mountain Province Diamonds Inc-f1-01672665_1-1-1,2010-12-01,FS,1.0753,1.076606,1.042360340040246,1.1334064066163834,1.0081146800804919,1.1902068132327666
2010-000002929 Breakwater Resources Ltd-f1-01673123_2-1-1,2010-12-03,,1.12,1.0762459999999998,1.042011791246709,1.1330274134597578,1.0077775824934183,1.1898088269195157
2011a-000017484 Almaden Minerals Ltd-f1-01690925_1-1-1,2010-12-10,PEA,1.0526,1.076403,1.0421637972483349,1.1331926965863972,1.0079245944966697,1.1899823931727946
2011a-000005689 Capstone Mining Corp-f1-01723434_2-1-1,2010-12-15,PFS,1.16,1.0765509999999998,1.0423070895301223,1.1333485048841212,1.0080631790602443,1.1901460097682421
2011a-000024083 Avanti Mining Inc-f1-01692252_1-1-1,2010-12-15,FS,1.087,1.0765509999999998,1.0423070895301223,1.1333485048841212,1.0080631790602443,1.1901460097682421
2011a-000007891 Canada Lithium Corp-f1-01684820_1-1-1,2011-01-05,FS,1.1,1.076434,1.0421938111722227,1.1332253321082177,1.0079536223444454,1.1900166642164358
2011a-000001108 Wesdome Gold Mines Ltd-f1-01686400_1-1-1,2011-01-12,PFS,1.06,1.076676,1.042428113416767,1.1334800997301717,1.008180226833534,1.190284199460343
2011a-000008626 Baffinland Iron Mines Corporation-f1-01703743_1-1-1,2011-01-13,FS,1.07,1.0760049999999999,1.041778457193258,1.1327736985965724,1.0075519143865161,1.189542397193145
2011a-000005795 Bard Ventures Ltd-f1-01704876_1-1-1,2011-01-21,PEA,1.0526,1.0751300000000001,1.0409312899867451,1.131852534674219,1.0067325799734899,1.1885750693484378
2011a-000001555 Cenit Corporation-f1-01737832_1-1-1,2011-02-12,,1.0204,1.073625,1.0401061615395466,1.1281994181599166,1.0065873230790932,1.1827738363198335
2011a-000017609 UEX Corporation-f1-01700996_1-1-1,2011-02-15,PEA,1.05,1.07202,1.0391827382804428,1.1244458561668125,1.0063454765608855,1.176871712333625
2011a-000020823 Equinox Minerals Limited-f1-01709025_1-1-1,2011-03-07,FS,1.15,1.069856,1.0377167592137178,1.120108178362793,1.0055775184274354,1.170360356725586
2011a-000007482 Avalon Rare Metals Inc-f1-01710927_1-1-1,2011-03-13,,1.11,1.067399,1.0359635584704827,1.1154736351949233,1.0045281169409654,1.1635482703898463
2011b-000031701 Aurvista Gold Corporation-f1-01752152_1-26-1,2011-03-15,,1.08,1.065501,1.0347533031203526,1.1114219326128862,1.004005606240705,1.1573428652257725
2011a-000005504 Largo Resources Ltd-f1-01726780_2-1-1,2011-03-28,PEA,1.0,1.0623330000000002,1.0316767236856217,1.1081173982365529,1.0010204473712432,1.1539017964731058
2011a-000005437 Prodigy Gold Inc-f1-01745481_2-1-1,2011-03-29,PEA,1.0526,1.059795,1.0292119640248427,1.105470015582786,0.9986289280496857,1.1511450311655715
2011a-000002301 KWG Resources Inc-f1-01751599_1-1-1,2011-03-31,PEA,1.0,1.0571030000000001,1.0265976484193202,1.1026619958412802,0.9960922968386404,1.1482209916825603
2011a-000002470 Fortune Minerals Limited-f1-01722811_1-1-1,2011-03-31,FS,1.0526,1.0571030000000001,1.0265976484193202,1.1026619958412802,0.9960922968386404,1.1482209916825603
2011a-000002563 SEMAFO INC-f1-01722229_1-1-1,2011-03-31,FS,1.0204,1.0571030000000001,1.0265976484193202,1.1026619958412802,0.9960922968386404,1.1482209916825603
2011a-000010633 Adriana Resources Inc-f1-01729127_1-1-1,2011-04-08,PEA,1.05,1.051727,1.0213767863482617,1.0970543011420477,0.9910265726965231,1.1423816022840954
2011a-000028385 Canada Fluorspar Inc-f1-01744012_1-1-1,2011-04-29,,1.03,1.0503900000000002,1.0200783688279853,1.0956596791530457,0.9897667376559705,1.1409293583060918
2011a-000007891 Canada Lithium Corp-f1-01756772_2-1-1,2011-06-03,MRE,1.0,1.04966,1.0193694348041995,1.094898217633247,0.9890788696083987,1.1401364352664936
2011a-000014871 Compliance Energy Corporation-f1-01759860_1-1-1,2011-06-08,,1.1111,1.047841,1.0176029265997248,1.0930008224215833,0.9873648531994496,1.1381606448431665
2011b-000002842 Century Mining Corporation-f1-01784474_1-1-1,2011-06-20,OTHER,1.0,1.04543,1.0152615020362348,1.0904859132103017,0.9850930040724695,1.1355418264206034
2011b-000000880 NovaGold Resources Inc-f1-01801094_1-1-1,2011-07-11,PFS,1.1,1.0403120000000001,1.010291194729747,1.0851473377879297,0.9802703894594942,1.1299826755758595
2011b-000027813 NEMASKA EXPLORATION INC-f1-01772450_1-1-1,2011-07-11,MRE,1.0,1.0403120000000001,1.010291194729747,1.0851473377879297,0.9802703894594942,1.1299826755758595
2011b-000000523 Shore Gold Inc-f1-01792961_1-1-1,2011-07-14,FS,1.0582,1.037638,1.0076943596891945,1.082358093809926,0.977750719378389,1.1270781876198521
2012-000033663 Appia Energy Corp-f1-01964725_1-8-1,2011-07-18,,1.1111,1.03626,1.0063561253264866,1.0809207048040588,0.9764522506529726,1.1255814096081176
2011b-000001913 Northgate Minerals Corporation-f1-01800614_1-1-1,2011-07-22,,1.0,1.035239,1.0053645888356846,1.0798557017743124,0.9754901776713689,1.124472403548625
2011b-000009365 Rubicon Minerals Corporation-f1-01783947_1-1-1,2011-08-08,,1.0,1.035127,1.0052558208758708,1.0797388748014118,0.9753846417517416,1.1243507496028236
2011b-000011164 Hathor Exploration Limited-f1-01803085_1-2-1,2011-09-13,,1.05,1.035115,1.0052441671658907,1.0797263576257436,0.9753733343317814,1.1243377152514875
2011b-000008020 Molycor Gold Corporation-f1-01802532_1-1-1,2011-09-15,PEA,1.0,1.03502,1.0051519086285485,1.0796272633183726,0.9752838172570973,1.1242345266367453
2011b-000016212 Commerce Resources Corp-f1-01819332_1-1-1,2011-09-29,,1.0526,1.035629,1.005743334410036,1.0802625099835201,0.9758576688200715,1.1248960199670401
2011b-000002073 Brigus Gold Corp. ( Apollo Gold Corporation)-f1-01811010_1-1-1,2011-10-06,PFS,1.0417,1.0355739999999998,1.0056899215726272,1.080205139595042,0.9758058431452545,1.124836279190084
2011b-000026608 Argex Mining Inc-f1-01839678_3-1-1,2011-10-12,PEA,1.0,1.0349929999999998,1.0051256877810935,1.07959909967312,0.9752583755621871,1.1242051993462396
2011b-000019195 Stikine Energy Corp. ( Stikine Gold Corporation)-f1-01827609_1-1-1,2011-10-25,PEA,1.0309,1.033402,1.0049453101230668,1.079933122548169,0.9764886202461337,1.1264642450963378
2012-000005206 Alderon Iron Ore Corp-f1-01874410_1-1-1,2011-10-26,PEA,1.0,1.0326369999999998,1.0055705858988069,1.0811338422057255,0.9785041717976135,1.1296306844114508
"2011b-000002881 Auriga Gold Corp. (, Ursa Major International Inc.)-f1-01840782_1-1-1",2011-10-31,PEA,1.0309,1.0310989999999998,1.0054433573135826,1.0815256012845498,0.9797877146271652,1.1319522025690998
2011b-000011375 Thundermin Resources Inc-f1-01840639_2-1-1,2011-11-01,,1.0526,1.0304419999999999,1.0061717052693933,1.082836329676995,0.9819014105387864,1.1352306593539896
"2011b-000023134 General Moly, Inc-f1-01825783_1-1-1",2011-11-11,PFS,1.06,1.030285,1.0073889417083461,1.0846734529276234,0.9844928834166922,1.1390619058552471
2012-000000162 Gowest Gold Ltd-f1-01862155_1-1-1,2011-11-12,,1.0,1.031908,1.0089758737246257,1.0863821306372878,0.9860437474492514,1.140856261274576
2012-000003760 Abitex Resources Inc-f1-01863517_1-1-1,2011-11-21,,1.05,1.0325049999999998,1.0095596065734973,1.0870106460979592,0.9866142131469948,1.1415162921959188
2011b-000006077 Stratabound Minerals Corp-f1-01836274_1-1-1,2011-11-23,PEA,1.023,1.0337189999999998,1.0107466278105668,1.0882887328136293,0.9877742556211334,1.142858465627259
2012-000007619 Orbite Aluminae Inc-f1-01848436_1-1-1,2011-11-23,PEA,1.0,1.0337189999999998,1.0107466278105668,1.0882887328136293,0.9877742556211334,1.142858465627259
2011b-000014892 Hudson Resources Inc-f1-01842871_1-1-1,2011-11-25,PEA,1.009,1.034146,1.0111641385751704,1.0887382740225182,0.9881822771503405,1.1433305480450366
2011b-000010348 Hard Creek Nickel Corporation-f1-01837196_2-1-1,2011-12-02,PEA,1.0526,1.03412,1.0111387163740468,1.0887109014898928,0.9881574327480938,1.1433018029797857
2012-000019195 Stikine Energy Corp. ( Stikine Gold Corporation)-f1-01850619_1-1-1,2011-12-12,PEA,1.0309,1.034811,1.0118143602577494,1.0894383791839028,0.9888177205154987,1.1440657583678056
2011b-000030716 Royal Nickel Corporation-f1-01840899_1-1-1,2011-12-16,PFS,1.1111,1.035502,1.0124900041414517,1.0901658568779125,0.9894780082829039,1.1448297137558252
2011b-000009470 Rainy River Resources Ltd-f1-01844107_2-1-1,2011-12-23,PEA,1.05,1.036511,1.013476581100433,1.0912281217017272,0.9904421622008657,1.1459452434034545
2012-000002894 Abacus Mining & Exploration Corp-f1-01846955_1-1-1,2012-01-06,FS,1.087,1.036411,1.0133788034038045,1.0911228427300905,0.9903466068076089,1.1458346854601813
2012-000009698 Virgin Metals Inc-f1-01912517_1-1-1,2012-01-10,PEA,1.0,1.035294,1.0122866265324648,1.089946876616908,0.9892792530649295,1.1445997532338164
2012-000004922 CORAL GOLD RESOURCES LTD-f1-01853597_1-1-1,2012-01-15,PEA,1.0,1.03446,1.0114711605425835,1.0890688499934575,0.9884823210851671,1.1436776999869154
2012-000002830 Goldcorp Inc-f1-01884234_1-1-2,2012-01-26,,1.1,1.0336400000000001,1.0106693834302305,1.0882055624260365,0.9876987668604608,1.1427711248520729
2012-000030615 Coalspur Mines Limited-f1-01853056_1-1-1,2012-01-26,FS,1.0,1.0336400000000001,1.0106693834302305,1.0882055624260365,0.9876987668604608,1.1427711248520729
2012-000008330 Queenston Mining Inc-f1-01883856_1-1-1,2012-02-16,,1.0417,1.0341799999999999,1.011197382992024,1.0887740688728749,0.9882147659840479,1.1433681377457499
2012-000001053 Advanced Explorations Inc-f1-01867779_1-1-1,2012-03-02,MRE,1.0526,1.0358230000000002,1.0128038705476292,1.0905038023768667,0.9897847410952585,1.145184604753733
2012-000016212 Commerce Resources Corp-f1-01930452_1-1-1,2012-03-06,PEA,1.0,1.0364400000000002,1.0134071589358267,1.0911533736318653,0.9903743178716535,1.1458667472637305
2012-000003905 Sprott Resource Corp-f1-01880209_1-1-1,2012-03-26,,1.0101,1.036108,1.0130825369830203,1.0908038474460313,0.9900570739660406,1.1454996948920626
2012-000001691 HudBay Minerals Inc-f1-01884181_1-1-1,2012-03-29,,1.05,1.0302479999999998,1.0073527639605935,1.084634499708118,0.9844575279211872,1.139020999416236
2013-000029557 Yellowhead Mining Inc-f1-02012574_1-1-1,2012-03-29,FS,1.0,1.0302479999999998,1.0073527639605935,1.084634499708118,0.9844575279211872,1.139020999416236
2012-000029557 Yellowhead Mining Inc-f1-01882029_1-1-1,2012-03-29,FS,1.0,1.0302479999999998,1.0073527639605935,1.084634499708118,0.9844575279211872,1.139020999416236
2012-000016934 VMS Ventures Inc-f1-01906981_1-1-1,2012-04-02,,1.05,1.0275590000000001,1.0047235216982549,1.0818035481608061,0.9818880433965095,1.1360480963216122
2012-000006065 Victoria Gold Corp. ( Victoria Resource Corporation)-f1-01888118_1-1-1,2012-04-05,FS,1.087,1.025179,1.0023964125184979,1.0792979086358516,0.9796138250369957,1.1334168172717032
2012-000022477 Guyana Goldfields Inc-f1-01888138_1-1-1,2012-04-09,FS,1.0,1.0247259999999998,1.001953479552771,1.0788209948943372,0.979180959105542,1.1329159897886742
2012-000002319 Globex Mining Enterprises Inc-f1-01890658_2-1-1,2012-04-16,PEA,1.0593,1.024143,1.001383435581427,1.078207218489695,0.9786238711628543,1.1322714369793896
2012-000008090 Huakan International Mining Inc-f1-01920382_1-1-1,2012-04-24,,1.0,1.021995,0.999283170657848,1.0759458261789376,0.9765713413156965,1.1298966523578753
2012-000005760 Sunridge Gold Corp-f1-01928370_5-1-1,2012-05-14,FS,1.0,1.0205899999999999,0.9979093940202184,1.074466656627441,0.9752287880404371,1.1283433132548826
2012-000009568 Lake Shore Gold Corp-f1-01909912_2-1-1,2012-05-14,,1.0,1.0205899999999999,0.9979093940202184,1.074466656627441,0.9752287880404371,1.1283433132548826
2012-000004904 Cadillac Ventures Inc-f1-01928596_2-1-1,2012-05-15,PEA,1.0101,1.0174619999999999,0.9948509076696809,1.0711735303946441,0.9722398153393618,1.124885060789288
2012-000000171 Harte Gold Corp-f1-01932502_1-1-1,2012-05-31,,1.0,1.0172649999999996,0.9946582856073227,1.0709661308205196,0.9720515712146458,1.124667261641039
2012-000002753 CANADIAN ZINC CORPORATION-f1-01942300_1-1-1,2012-06-15,,1.0,1.017364,0.9947550855269849,1.0710703570024398,0.9721461710539699,1.1247767140048797
2012-000009154 Pele Mountain Resources Inc-f1-01929839_1-1-1,2012-06-20,,1.0,1.0178519999999998,0.9952322406865317,1.0715841183840271,0.9726124813730636,1.1253162367680543
2012-000007531 Seabridge Gold Inc-f1-01928341_1-1-1,2012-06-22,PFS,1.0417,1.0180399999999998,0.9954160627561933,1.0717820428507043,0.9727921255123866,1.1255240857014086
2012-000006210 SILVERCORP METALS INC-f1-01984618_6-1-1,2012-06-27,,1.0,1.018202,0.9955744626247315,1.071952594784756,0.9729469252494628,1.125703189569512
2012-000030640 Karnalyte Resources Inc-f1-01933745_1-1-1,2012-06-27,,1.0,1.018202,0.9955744626247315,1.071952594784756,0.9729469252494628,1.125703189569512
2012-000026781 Magna Resources Ltd-f1-01932797_1-1-1,2012-06-27,,1.0121,1.018202,0.9955744626247315,1.071952594784756,0.9729469252494628,1.125703189569512
2012-000003092 Aurizon Mines Ltd-f1-01933993_2-1-1,2012-07-01,FS,1.0,1.01879,0.9962937793974875,1.0730912491876912,0.9737975587949752,1.127392498375382
2013-000017100 Typhoon Exploration Inc-f1-02057960_1-1-1,2012-08-03,PEA,1.02,1.019678,0.997306429260129,1.0745457405055363,0.9749348585202577,1.1294134810110728
