report_id,effective_date,report_type,cu_price_usd_dmt,knn_mean,band1_low,band1_high,band2_low,band2_high
2009-000001640 IMPACT Silver Corp-f1-01501206_1-1-1,2009-11-10,MRE,4629.702,4731.23554089,3700.2966383047233,5679.43459053396,2669.3577357194463,6627.633640177917
2009-000007586 International PBX Ventures Ltd-f1-01516184_1-1-1,2009-12-13,PEA,4409.24,4743.670700000001,3710.0221692054447,5694.3619117754715,2676.3736384108897,6645.053123550943
2010-000003295 Tri Origin Exploration Ltd-f1-01524409_1-1-1,2009-12-15,FS,5511.549999999999,4758.441654,3721.5745239674043,5712.093150551846,2684.707393934809,6665.744647103691
2010-000011649 Lithic Resources Ltd-f1-01521254_1-1-1,2009-12-23,MRE,4409.24,4758.882578,3721.919370378209,5712.6224412615875,2684.956162756418,6666.362304523175
2010-000004818 New Gold Inc-f1-01544679_1-1-1,2009-12-31,,4409.24,4768.141982,3729.1611450051096,5723.73754616618,2690.180308010219,6679.333110332361
2010-000002968 Kinross Gold Corporation-f1-01592433_2-2-1,2010-02-18,FS,4409.24,4804.959136,3757.9558203073075,5767.93332042968,2710.9525046146146,6730.907504859359
2010-000009151 LIBERTY MINES INC-f1-01542198_2-1-1,2010-02-26,,5952.474,4856.106320000001,3797.9580039606603,5829.33104275981,2739.8096879213213,6802.555765519617
2010-000005801 Exeter Resource Corporation-f1-01563980_2-1-1,2010-03-12,MRE,5070.625999999999,4924.4495400000005,3832.795899262643,5920.869919594556,2741.1422585252863,6917.290299189112
2010-000002549 Ivanhoe Mines Ltd-f1-01559123_1-1-1,2010-03-30,OTHER,2204.62,5104.12607,3935.355653878064,6155.930423045716,2766.585237756128,7207.734776091433
2010-000008502 Entree Gold Inc-f1-01595887_2-1-1,2010-03-30,PFS,4409.24,5104.12607,3935.355653878064,6155.930423045716,2766.585237756128,7207.734776091433
2010-000003181 Inmet Mining Corporation-f1-01555466_1-2-1,2010-03-31,FS,4629.702,5195.2250300000005,3969.1051591005757,6284.423376190847,2742.985288201151,7373.621722381693
2010-000008895 Katanga Mining Limited-f1-01557968_1-1-1,2010-03-31,OTHER,6922.5068,5195.2250300000005,3969.1051591005757,6284.423376190847,2742.985288201151,7373.621722381693
2010-000018939 Carpathian Gold Inc-f1-01585312_1-1-1,2010-04-23,PEA,4960.395,5215.421380000001,3984.534988707014,6308.853966458028,2753.648597414027,7402.286552916055
2011a-000026050 Josephine Mining Corp. ( Green Park Capital Corp.)-f1-01717587_1-1-1,2010-05-17,,4409.24,5241.12928,4004.1755929022934,6339.951623783716,2767.221905804587,7438.773967567431
2010-000002331 Orsu Metals Corporation-f1-01585902_3-1-1,2010-05-25,PEA,6613.86,5270.14411,4026.3426618508793,6375.049521344507,2782.5412137017574,7479.954932689015
2010-000002178 Silver Standard Resources Inc-f1-01592513_3-1-1,2010-06-01,PEA,6503.629,5339.58964,4079.3984216702897,6459.054566281697,2819.20720334058,7578.519492563394
2010-000009542 Bravo Gold Corp-f1-01601622_2-1-1,2010-06-28,,7165.014999999999,5400.21669,4125.716942147554,6532.392303925275,2851.217194295107,7664.567917850551
2010-000027268 PCI-1 Capital Corp-f1-01660906_1-1-1,2010-07-01,,5511.549999999999,5454.670803999999,4167.319395085315,6598.262926463326,2879.9679861706286,7741.855048926652
2010-000003958 OPAWICA EXPLORATIONS INC-f1-01622819_1-1-1,2010-08-16,PEA,6283.167,5496.999508,4199.658143927622,6649.46600147266,2902.3167798552445,7801.93249494532
2010-000004159 Far West Mining Ltd-f1-01625530_1-1-1,2010-08-26,MRE,4960.395,5561.374412,4248.839991125298,6727.337344716024,2936.305570250597,7893.300277432047
2010-000008329 Antares Minerals Inc. ( Planet Ventures Inc.)-f1-01632733_2-1-1,2010-09-02,PEA,4960.395,5620.237766,4293.811063734133,6798.541620900879,2967.3843614682655,7976.845475801759
2010-000022586 Donner Metals Ltd-f1-01646195_1-1-1,2010-09-21,,5511.549999999999,5693.431149999999,4349.730150273957,6887.080271437854,3006.0291505479136,8080.729392875708
2010-000003851 Salazar Resources Limited-f1-01641644_1-2-1,2010-09-24,,7165.014999999999,5758.687902000001,4399.585721405848,6966.018345410579,3040.4835408116965,8173.348788821156
2010-000025297 Sandstorm Resources Ltd-f1-01643054_3-1-1,2010-10-05,,6613.86,5814.023864000001,4441.8618982778235,7032.955698677991,3069.699932555647,8251.88753335598
2011a-000010750 Geologix Explorations Inc-f1-01696761_1-8-1,2010-10-08,PEA,6062.705,5839.817918000001,4461.568323353606,7064.157572511804,3083.3187287072096,8288.497227023607
2010-000029999 Ratel Gold Limited-f1-01665671_2-1-1,2010-10-12,MRE,3858.085,5849.077322,4468.642424662861,7075.358245170096,3088.2075273257196,8301.639168340193
2010-000005208 SOHO Resources Corp-f1-01651891_1-1-1,2010-10-29,PEA,6437.4904,5845.109006000001,4465.6106669588935,7070.557956887971,3086.112327917787,8296.00690777594
2010-000013177 Candente Copper Corp-f1-01676988_1-1-1,2010-11-08,MRE,5511.549999999999,5846.57966,4466.734233377085,7072.336938996064,3086.8888067541684,8298.094217992128
2011a-000024683 Ventana Gold Corp-f1-01648578_1-19-1,2010-11-08,,6613.86,5846.57966,4466.734233377085,7072.336938996064,3086.8888067541684,8298.094217992128
2010-000030584 EMED Mining Public Limited-f1-01647178_1-25-2,2010-11-17,PFS,5511.549999999999,5835.740732,4458.453389949611,7059.225589227246,3081.1660478992217,8282.71044645449
2010-000017006 Aquila Resources Inc-f1-01670111_1-1-1,2010-11-29,MRE,5511.549999999999,5849.152624,4469.47398134228,7050.6652962561475,3089.7953386845625,8252.177968512297
2010-000003985 Minera Andes Inc-f1-01677470_1-1-1,2010-12-01,PEA,6613.86,5880.4219379999995,4494.904307223898,7039.152861452263,3109.386676447797,8197.883784904527
2010-000023684 Western Copper Corporation-f1-01671582_1-1-1,2010-12-01,MRE,4409.24,5880.4219379999995,4494.904307223898,7039.152861452263,3109.386676447797,8197.883784904527
2010-000002929 Breakwater Resources Ltd-f1-01673123_2-1-1,2010-12-03,,5864.2892,5893.8701200000005,4505.952623849911,7030.636466815309,3118.035127699823,8167.40281363062
2011a-000005689 Capstone Mining Corp-f1-01723434_2-1-1,2010-12-15,PFS,6062.705,5923.63249,4529.472035067038,7041.62399151418,3135.311580134074,8159.615493028357
2011a-000011551 TintinaGold Resources Inc-f1-01689809_1-1-1,2010-12-20,,6062.705,5929.14404,4533.68641055995,7048.175758994007,3138.2287811198985,8167.207477988011
2011a-000002432 Pan American Silver Corp-f1-01687065_1-1-1,2011-01-14,PEA,6500.0,5962.21334,4558.972663517421,7087.48636387297,3155.7319870348438,8212.75938774594
2011a-000005795 Bard Ventures Ltd-f1-01704876_1-1-1,2011-01-21,PEA,6613.86,5986.023236000001,4577.178765646802,7115.789999385823,3168.3342952936036,8245.556762771646
2011a-000001640 IMPACT Silver Corp-f1-01695177_1-1-1,2011-01-28,MRE,5754.0582,6007.628512,4593.699117579017,7141.472927906747,3179.769723158034,8275.317343813493
"2011a-000023256 Mines Management, Inc-f1-01693687_1-1-1",2011-02-03,,6834.322,6013.801448,4598.419218131079,7148.810907484151,3183.036988262157,8283.820366968304
2011a-000020823 Equinox Minerals Limited-f1-01709025_1-1-1,2011-03-07,FS,4409.24,6036.509034000001,4615.782445161877,7175.804189501039,3195.055856323753,8315.09934500208
2011a-000008502 Entree Gold Inc-f1-01716539_1-1-1,2011-03-11,MRE,5511.549999999999,6070.23972,4641.574423178497,7215.901006477582,3212.9091263569962,8361.562292955165
2011a-000000923 Barrick Gold Corporation-f1-01723131_1-1-2,2011-03-30,FS,7716.17,6129.76446,4687.089678501949,7286.660095259716,3244.4148970038977,8443.555730519434
2011a-000018190 Chesapeake Gold Corp-f1-01733412_1-1-1,2011-04-21,PEA,7716.17,6155.627770000001,4706.865912016947,7317.404694034779,3258.1040540338936,8479.181618069557
2011a-000000880 NovaGold Resources Inc-f1-01743319_1-1-1,2011-05-09,,5511.549999999999,6182.372928,4727.316445610811,7349.197575606612,3272.259963221621,8516.022223213224
2011b-000004187 Mediterranean Resources Ltd-f1-01789335_1-1-1,2011-06-14,PEA,6062.705,6217.275179999999,4754.004254934184,7390.68707304859,3290.733329868369,8564.09896609718
2011b-000031165 Mawson West Ltd-f1-01770009_1-1-1,2011-06-30,FS,5511.549999999999,6219.108131999999,4755.405811300086,7392.865965611604,3291.703490600172,8566.623799223209
2011b-000000880 NovaGold Resources Inc-f1-01801094_1-1-1,2011-07-11,PFS,5842.243,6190.1126939999995,4733.234613848652,7358.398099448411,3276.356533697304,8526.683504896824
2011b-000001913 Northgate Minerals Corporation-f1-01800614_1-1-1,2011-07-22,,6172.936,6185.960206,4730.0594374170105,7353.461895324568,3274.158668834022,8520.963584649136
2011b-000030669 Ivanhoe Australia Limited-f1-01816075_1-1-1,2011-09-30,PEA,6613.86,6182.910028,4690.863559655491,7312.815698884757,3198.8170913109834,8442.721369769512
2011b-000030669 Ivanhoe Australia Limited-f1-01816075_1-1-2,2011-10-10,,8818.48,6152.963486000001,4631.333613005058,7240.429947639264,3109.703740010117,8327.896409278528
2011b-000011375 Thundermin Resources Inc-f1-01840639_2-1-1,2011-11-01,,8267.324999999999,6158.070402,4560.450481326314,7171.394556133653,2962.8305606526274,8184.718710267305
2011b-000008911 Monument Mining Limited-f1-01836878_1-1-1,2011-11-01,OTHER,1373.79,6158.070402,4560.450481326314,7171.394556133653,2962.8305606526274,8184.718710267305
"2011b-000023134 General Moly, Inc-f1-01825783_1-1-1",2011-11-11,PFS,5511.549999999999,6160.0545600000005,4524.971460923017,7136.599663473955,2889.888361846034,8113.144766947911
2011b-000006077 Stratabound Minerals Corp-f1-01836274_1-1-1,2011-11-23,PEA,7980.7244,6147.929150000001,4516.064537507393,7122.5520286547135,2884.199925014784,8097.174907309427
2012-000033030 Intergeo MMC Ltd-f1-01908033_1-1-1,2011-12-01,PEA,6062.705,6160.03441,4524.95665940234,7136.576319121756,2889.8789088046806,8113.118228243511
2012-000032889 Newcrest Mining Limited-f1-01866663_1-1-1,2011-12-31,,5070.625999999999,6150.09347,4517.654375087061,7125.059455371995,2885.215280174124,8100.025440743988
2012-000002894 Abacus Mining & Exploration Corp-f1-01846955_1-1-1,2012-01-06,FS,6062.705,6133.53867,4505.493768908715,7105.880245357193,2877.4488678174303,8078.221820714384
2012-000009698 Virgin Metals Inc-f1-01912517_1-1-1,2012-01-10,PEA,5511.549999999999,6130.21159,4503.049806456505,7102.025727872472,2875.8880229130095,8073.839865744943
2012-000005801 Exeter Resource Corporation-f1-01849096_1-1-1,2012-01-16,PFS,6062.705,6142.31685,4511.941928351453,7116.050018339514,2881.567006702907,8089.7831866790275
2012-000008330 Queenston Mining Inc-f1-01883856_1-1-1,2012-02-16,,6613.86,6132.39606,4504.654445556851,7104.556498941953,2876.9128311137024,8076.716937883905
2012-000025132 Coro Mining Corp-f1-01881235_1-1-1,2012-03-01,PFS,6172.936,6109.24755,4487.650319036113,7077.738287014309,2866.0530880722254,8046.229024028618
2012-000000923 Barrick Gold Corporation-f1-01878575_1-1-3,2012-03-16,OTHER,6062.705,6080.58749,4466.597590962818,7044.534786532466,2852.607691925635,8008.482083064931
2012-000004818 New Gold Inc-f1-01877712_2-1-1,2012-03-23,FS,6062.705,6113.8079960000005,4491.00027118314,7083.021694339989,2868.192546366281,8052.235392679979
2012-000002331 Orsu Metals Corporation-f1-01880475_1-1-1,2012-03-27,FS,7163.0,6168.835312000001,4531.421509671522,7146.772416191952,2894.007707343041,8124.7095203839035
2012-000001691 HudBay Minerals Inc-f1-01884181_1-1-1,2012-03-29,,6062.705,6418.74143919501,4714.994249564139,7436.295823146967,3011.2470599332673,8453.850207098927
2012-000029557 Yellowhead Mining Inc-f1-01882029_1-1-1,2012-03-29,FS,5511.549999999999,6418.74143919501,4714.994249564139,7436.295823146967,3011.2470599332673,8453.850207098927
2013-000029557 Yellowhead Mining Inc-f1-02012574_1-1-1,2012-03-29,FS,5511.549999999999,6418.74143919501,4714.994249564139,7436.295823146967,3011.2470599332673,8453.850207098927
2012-000033030 Intergeo MMC Ltd-f1-01908033_1-3-1,2012-03-31,PEA,6062.705,6484.503572792513,4763.30092848065,7512.483138686146,3042.0982841687864,8540.462704579779
2012-000016934 VMS Ventures Inc-f1-01906981_1-1-1,2012-04-02,,6062.705,6540.584306390017,4804.49597254473,7577.454275000127,3068.407638699441,8614.32424361024
2012-000033594 IMX Resources Limited-f1-01966520_4-1-1,2012-04-13,PEA,7495.708,6545.517855987521,4808.119994201082,7583.169933531126,3070.722132414642,8620.82201107473
2012-000030669 Ivanhoe Australia Limited-f1-01915126_1-1-1,2012-04-16,,7716.17,6522.148883987521,4790.953923618241,7556.096310061315,3059.7589632489608,8590.043736135109
2012-000005760 Sunridge Gold Corp-f1-01923758_4-1-1,2012-05-01,PFS,7231.1536,6498.779911987522,4773.7878530354,7529.022686591505,3048.7957940832794,8559.265461195488
2012-000030469 Cerro Resources NL-f1-01930652_2-1-1,2012-05-11,FS,7582.0,6464.828763987521,4840.289778415691,7477.6289280706915,3215.7507928438636,8490.429092153863
2012-000005760 Sunridge Gold Corp-f1-01928370_5-1-1,2012-05-14,FS,7231.1536,6423.38190798752,4901.535308840461,7417.518243257572,3379.6887096934006,8411.654578527623
2012-000004904 Cadillac Ventures Inc-f1-01928596_2-1-1,2012-05-15,PEA,8231.571159750421,6448.3142639875205,5012.0884555455605,7434.237546041001,3575.8626471036005,8420.16082809448
2014-000005703 Quaterra Resources Inc-f1-02157819_2-1-1,2012-05-23,PEA,6613.86,6482.0650999875215,5129.275429207222,7461.152726849528,3776.4857584269243,8440.240353711535
2012-000007531 Seabridge Gold Inc-f1-01928341_1-1-1,2012-06-22,PFS,7605.939,6511.406695987521,5244.003843989194,7482.856758506585,3976.6009919908684,8454.306821025648
2012-000031148 Serabi Gold plc-f1-01928965_1-1-1,2012-06-28,,6613.86,6540.307367987521,5267.2791886478635,7516.069180782995,3994.2510093082046,8491.830993578467
2012-000013727 MAG Silver Corp-f1-01932793_1-1-1,2012-07-01,,198.4158,6571.192197987521,5292.152487890677,7551.561781643456,4013.112777793831,8531.931365299391
2012-000008808 Aura Minerals Inc-f1-01957515_2-1-1,2012-07-12,PEA,5952.474,6566.782957987521,5288.601477703688,7546.494718123341,4010.4199974198555,8526.20647825916
2012-000005386 Augusta Resource Corporation-f1-01952933_1-1-1,2012-07-24,FS,7716.17,6551.35061798752,5276.172942049231,7528.759995802934,4000.995266110943,8506.169373618348
2012-000011551 Tintina Resources Inc-f1-01957549_2-1-1,2012-08-30,,6547.7214,6517.233477987521,5248.696480869781,7489.552850012573,3980.159483752041,8461.872222037626
2012-000003339 Noront Resources Ltd-f1-01971248_1-1-1,2012-09-04,,7936.632,6481.8453667654785,5220.196434728559,7448.885114207986,3958.5475026916392,8415.924861650494
2012-000008808 Aura Minerals Inc-f1-01971153_3-1-1,2012-09-04,FS,6415.4442,6481.8453667654785,5220.196434728559,7448.885114207986,3958.5475026916392,8415.924861650494
2012-000033595 Ivanplats Limited-f1-01959806_1-1-1,2012-09-05,PEA,6283.167,6428.466714321395,5177.207588896485,7387.5427915962955,3925.948463471576,8346.618868871195
2012-000001767 Dundee Precious Metals Inc-f1-01959503_2-1-1,2012-09-07,,6613.86,6412.836797501848,5164.619933461994,7369.581015567145,3916.403069422139,8326.325233632442
2013-000006160 Catalyst Copper Corp-f1-02007057_1-1-1,2012-09-19,PEA,5952.474,6404.868580682302,5158.202678085027,7360.424004207659,3911.536775487753,8315.979427733018
2012-000008330 Queenston Mining Inc-f1-01979771_2-1-1,2012-09-20,,6613.86,6398.391797084798,5152.986558179181,7352.980936038407,3907.581319273565,8307.570074992016
2012-000005277 Polymet Mining Corp-f1-01975549_1-1-1,2012-10-12,FS,3306.93,6390.390707487293,5146.542828496121,7343.786147544088,3902.6949495049485,8297.18158760088
2014-000008250 Northland Resources S.A-f1-02180596_1-1-1,2012-10-24,FS,6950.0,6529.312201702712,5258.424159780081,7503.433623185911,3987.5361178574503,8477.555044669109
2012-000008502 Entree Gold Inc-f1-01983697_3-1-1,2012-10-24,PEA,6613.86,6529.312201702712,5258.424159780081,7503.433623185911,3987.5361178574503,8477.555044669109
2012-000032329 Copper North Mining Corp-f1-01988874_1-1-1,2012-10-31,FS,7146.256077795786,6601.076171515633,5316.219740847193,7585.90420621105,4031.3633101787536,8570.732240906465
2012-000033594 IMX Resources Limited-f1-01981915_5-1-1,2012-11-05,PEA,7980.7244,6663.360275328557,5366.380650012283,7657.480602667939,4069.4010246960106,8651.600930007324
2012-000003827 Wildcat Silver Corporation-f1-01981481_3-1-1,2012-11-12,PEA,7716.17,6738.651637141478,5427.017039228986,7744.004836509172,4115.382441316494,8749.358035876863
2012-000009131 Euromax Resources Ltd-f1-01995793_2-1-1,2012-12-05,PEA,6635.906199999999,6732.478701141478,5422.045624967203,7736.910947581008,4111.612548792929,8741.34319402054
2012-000026619 Crazy Horse Resources Inc-f1-01922019_3-1-1,2012-12-06,PFS,6613.86,6745.379316954399,5432.435220038032,7751.736232612599,4119.491123121663,8758.093148270798
2013-000030715 Chieftain Metals Inc-f1-02009167_1-1-1,2012-12-12,,8068.9092,6758.6070369544,5443.088250598995,7766.937423172947,4127.569464243589,8775.267809391493
2012-000031912 Sunshine Silver Mines Corporation-f1-02001215_1-2-1,2012-12-21,,6062.705,6790.574026954399,5468.833074454655,7803.673633693788,4147.092121954909,8816.773240433176
2013-000012585 Scorpio Mining Corporation-f1-02063975_1-1-1,2012-12-31,PEA,7495.708,6820.5568589544,5492.97994372617,7838.129665630577,4165.40302849794,8855.702472306755
2013-000023684 Western Copper and Gold Corporation-f1-02014531_1-1-1,2013-01-25,FS,7022.0735812922085,6875.8928209544,5537.545121572865,7901.721312808033,4199.197422191329,8927.549804661667
2013-000029999 St. Augustine Gold and Copper Limited-f1-02126728_1-1-1,2013-02-25,PFS,6613.86,6938.2835669544,5582.145485092682,7933.339590029934,4226.007403230964,8928.395613105467
