report_id,effective_date,report_type,ag_price_usd_troy_oz,knn_mean,band1_low,band1_high,band2_low,band2_high
2010-000003532 International Minerals Corporation-f1-01648512_1-1-1,2010-09-09,,17.0,15.302069603023916,12.239198394578935,20.713749471659668,9.176327186133955,26.12542934029542
2010-000022586 Donner Metals Ltd-f1-01646195_1-1-1,2010-09-21,,12.0,15.366896276471534,12.126045310550246,20.880338852751493,8.885194344628957,26.39378142903145
2010-000003851 Salazar Resources Limited-f1-01641644_1-2-1,2010-09-24,,18.0,15.43232262637422,12.177673360167436,20.96923932629464,8.923024093960652,26.50615602621506
2010-000025297 Sandstorm Resources Ltd-f1-01643054_3-1-1,2010-10-05,,14.5,15.500380265739192,12.288424318136896,21.228569835197895,9.076468370534599,26.9567594046566
2010-000013503 Bear Creek Mining Corporation-f1-01647827_1-1-1,2010-10-21,FS,14.5,15.514548496819389,12.273716208590148,21.111522469269403,9.032883920360907,26.70849644171942
2010-000005208 SOHO Resources Corp-f1-01651891_1-1-1,2010-10-29,PEA,15.38,15.591337382512227,12.317171110985381,21.182996629437056,9.043004839458536,26.774655876361884
2011a-000024683 Ventana Gold Corp-f1-01648578_1-19-1,2010-11-08,,17.0,15.734204941493058,12.365078998341028,21.301531314850102,8.995953055188998,26.86885768820715
2010-000003985 Minera Andes Inc-f1-01677470_1-1-1,2010-12-01,PEA,15.6,15.860124154893658,12.394791288757967,21.387409729254454,8.929458422622275,26.91469530361525
2010-000002929 Breakwater Resources Ltd-f1-01673123_2-1-1,2010-12-03,,12.55,15.858761626723444,12.39372646403592,21.38557235724151,8.928691301348398,26.91238308775958
2011a-000002432 Pan American Silver Corp-f1-01687065_1-1-1,2011-01-14,PEA,18.0,16.047659133413344,12.694740760999997,22.040382556845554,9.34182238858665,28.033105980277767
2011a-000026117 Oroco Resource Corp-f1-01692036_1-1-1,2011-01-28,PEA,18.0,16.20825710055073,12.786350446394998,22.147614504992696,9.364443792239268,28.08697190943466
"2011a-000023256 Mines Management, Inc-f1-01693687_1-1-1",2011-02-03,,15.0,16.31321548025984,12.818117409971334,22.166398102719743,9.32301933968283,28.019580725179644
2011a-000023668 US Gold Corporation-f1-01697214_1-1-1,2011-02-11,PEA,18.0,16.41583035785098,12.87827915027055,22.15454908360222,9.340727942690124,27.89326780935346
2011a-000005272 Jayden Resources Inc-f1-01707238_1-1-1,2011-03-04,PEA,15.6,16.611452864839514,13.05136096748391,22.189652855933858,9.491269070128308,27.7678528470282
2011a-000020823 Equinox Minerals Limited-f1-01709025_1-1-1,2011-03-07,FS,12.0,16.6233012936675,13.06067009431284,22.205480040029094,9.498038894958182,27.787658786390693
2011a-000000923 Barrick Gold Corporation-f1-01723131_1-1-2,2011-03-30,FS,24.0,16.87168903540956,13.17958884781559,22.458044428105907,9.487488660221619,28.044399820802255
2011a-000030469 Cerro Resources NL-f1-01750733_2-1-1,2011-03-31,FS,17.77,17.009112509890617,13.28693938562466,22.640969948418835,9.564766261358702,28.272827386947057
2011a-000002830 Goldcorp Inc-f1-01748704_3-1-1,2011-04-05,FS,17.0,17.018527371331416,13.294293954724912,22.653502148133885,9.570060538118408,28.288476924936354
2011a-000018190 Chesapeake Gold Corp-f1-01733412_1-1-1,2011-04-21,PEA,18.0,17.18181464250389,13.389544065977708,22.731390619765257,9.597273489451524,28.28096659702662
2011a-000000880 NovaGold Resources Inc-f1-01743319_1-1-1,2011-05-09,,16.0,17.35113388566363,13.43399100490109,22.674965949813352,9.516848124138551,27.998798013963075
2011a-000023934 Intrepid Mines Limited-f1-01754090_2-1-1,2011-06-01,PEA,16.5,17.7822068612047,13.703953105932818,23.1327007654064,9.625699350660936,28.483194669608103
2011b-000004187 Mediterranean Resources Ltd-f1-01789335_1-1-1,2011-06-14,PEA,16.0,17.78728042324486,13.594227612761369,22.95048931802049,9.401174802277877,28.113698212796123
2011a-000006180 New Pacific Metals Corp-f1-01760801_1-1-1,2011-06-17,,13.0,17.792523104019686,13.598234419538919,22.9572538197463,9.403945735058151,28.12198453547291
2011b-000002432 Pan American Silver Corp-f1-01804192_1-1-1,2011-06-30,PEA,25.0,18.22400211195353,13.91654605525042,23.392304162351493,9.609089998547308,28.560606212749455
2011b-000031165 Mawson West Ltd-f1-01770009_1-1-1,2011-06-30,FS,12.5,18.22400211195353,13.91654605525042,23.392304162351493,9.609089998547308,28.560606212749455
2011b-000000880 NovaGold Resources Inc-f1-01801094_1-1-1,2011-07-11,PFS,18.5,18.44201533316807,13.946626691146278,23.61497865123976,9.451238049124488,28.78794196931145
2011b-000001913 Northgate Minerals Corporation-f1-01800614_1-1-1,2011-07-22,,20.0,18.906594537322846,14.297961000968883,24.209871768381547,9.689327464614918,29.513148999440247
2011b-000023397 Lydian International Limited-f1-01788848_1-1-1,2011-08-12,PEA,20.0,19.80095369820337,15.266814694423609,25.704362862349875,10.73267569064385,31.607772026496384
2011b-000032576 Patagonia Gold plc-f1-01837758_2-1-1,2011-08-20,,23.75,19.811422594570754,15.212533089666845,25.615034923344677,10.613643584762938,31.418647252118596
2011b-000007865 Esperanza Resources Corp-f1-01808844_1-1-1,2011-09-01,PEA,17.5,20.484437514594106,15.677267504306085,26.34650894946815,10.870097494018065,32.20858038434219
2011b-000030669 Ivanhoe Australia Limited-f1-01816075_1-1-2,2011-10-10,,20.0,20.936103308706898,15.900848215313456,26.528537039596696,10.865593121920014,32.120970770486494
2012-000025546 Argonaut Gold Inc-f1-01848467_1-1-1,2011-10-15,PEA,21.0,21.164506422517988,16.07431904658819,26.817950994779885,10.984131670658392,32.47139556704178
2012-000019735 Andover Mining Corp-f1-01847454_1-1-1,2011-11-17,,23.0,22.243767302370294,16.909599626665578,27.996070540434758,11.575431950960862,33.74837377849922
2011b-000032019 Banks Island Gold Ltd-f1-01843901_3-1-1,2011-11-23,,26.34660421545668,22.227108461858993,16.89693566019527,27.975103675077083,11.566762858531543,33.723098888295176
2011b-000006077 Stratabound Minerals Corp-f1-01836274_1-1-1,2011-11-23,PEA,22.74,22.227108461858993,16.89693566019527,27.975103675077083,11.566762858531543,33.723098888295176
2012-000033030 Intergeo MMC Ltd-f1-01908033_1-1-1,2011-12-01,PEA,16.0,22.629904356517265,17.203139066180825,28.482063765378374,11.776373775844386,34.33422317423948
2011b-000013503 Bear Creek Mining Corporation-f1-01843253_1-1-1,2011-12-22,FS,18.0,23.01493134294202,17.360953110679517,28.746229466407947,11.706974878417016,34.47752758987387
2011b-000009470 Rainy River Resources Ltd-f1-01844107_2-1-1,2011-12-23,PEA,25.0,23.013377773299574,17.359781199744187,28.744289018758188,11.706184626188799,34.475200264216795
2012-000009698 Virgin Metals Inc-f1-01912517_1-1-1,2012-01-10,PEA,20.0,23.327875566380612,17.64325430322518,28.9509157410107,11.95863304006975,34.57395591564079
2012-000001767 Dundee Precious Metals Inc-f1-01848684_1-1-1,2012-01-11,FS,25.0,23.329458317176773,17.64445136357111,28.952880004100507,11.959444409965448,34.57630169102424
2012-000005801 Exeter Resource Corporation-f1-01849096_1-1-1,2012-01-16,PFS,31.2,23.461630134828532,17.74441507367895,29.116911021210655,12.027200012529374,34.77219190759277
2012-000003703 Goldgroup Mining Inc-f1-01905402_3-1-1,2012-01-17,PEA,30.0,23.457404020101226,17.66372256054361,28.997720551213714,11.870041100985997,34.5380370823262
2012-000006210 SILVERCORP METALS INC-f1-01856000_1-1-1,2012-01-23,,18.0,23.453037034883014,17.660434165320748,28.992322144088163,11.867831295758482,34.531607253293316
2014-000035262 Chaparral Gold Corp-f1-02154595_2-1-1,2012-02-02,PEA,25.0,23.448524483490853,17.624318488946265,28.845330287876646,11.800112494401674,34.24213609226244
2012-000029807 Minera IRL Limited-f1-01859776_1-1-1,2012-02-14,FS,25.0,23.553786740188695,17.865879219354255,28.941255962147224,12.177971698519817,34.32872518410576
2012-000004927 LEVON RESOURCES LTD-f1-01871272_1-1-1,2012-03-12,PEA,25.15,23.730236283885958,18.104790978231037,29.144935172125894,12.479345672576116,34.55963406036583
2012-000029557 Yellowhead Mining Inc-f1-01882029_1-1-1,2012-03-29,FS,20.0,23.936085698350585,18.464475390391243,28.878238742955944,12.992865082431901,33.820391787561306
2012-000001691 HudBay Minerals Inc-f1-01884181_1-1-1,2012-03-29,,22.0,23.936085698350585,18.464475390391243,28.878238742955944,12.992865082431901,33.820391787561306
2013-000029557 Yellowhead Mining Inc-f1-02012574_1-1-1,2012-03-29,FS,20.0,23.936085698350585,18.464475390391243,28.878238742955944,12.992865082431901,33.820391787561306
2012-000016934 VMS Ventures Inc-f1-01906981_1-1-1,2012-04-02,,35.0,23.930458104666027,18.460134222566012,28.871449203679596,12.989810340465999,33.81244030269316
2012-000030669 Ivanhoe Australia Limited-f1-01915126_1-1-1,2012-04-16,,25.0,24.030336185484593,18.53718092053305,28.99194940155721,13.044025655581507,33.95356261762983
2012-000008090 Huakan International Mining Inc-f1-01920382_1-1-1,2012-04-24,,22.15954875100725,24.075237677063036,18.571818266701104,29.046121834345854,13.068398856339174,34.01700599162867
2012-000005760 Sunridge Gold Corp-f1-01923758_4-1-1,2012-05-01,PFS,21.0,24.12004995635995,18.56125932986368,28.998705430681248,13.002468703367413,33.87736090500255
2012-000031052 Bravada Gold Corporation-f1-01907245_1-1-1,2012-05-02,PEA,24.42,24.10825628481197,18.552183668890784,28.984526305522515,12.996111052969598,33.860796326233064
2012-000030469 Cerro Resources NL-f1-01930652_2-1-1,2012-05-11,FS,25.58,24.19763842522376,18.62096649026318,29.091987374850937,13.044294555302596,33.98633632447811
2012-000005760 Sunridge Gold Corp-f1-01928370_5-1-1,2012-05-14,FS,21.0,24.18843103597124,18.686684957908817,29.030536850721308,13.184938879846394,33.872642665471375
2012-000004904 Cadillac Ventures Inc-f1-01928596_2-1-1,2012-05-15,PEA,29.31563830840844,24.17891673374364,18.679334718116202,29.019117949635227,13.179752702488766,33.85931916552681
2012-000032019 Banks Island Gold Ltd-f1-01923938_1-1-1,2012-05-30,,26.74061602456175,24.344691264151216,18.83400688204837,29.027109715552236,13.323322499945522,33.709528166953255
2012-000002753 CANADIAN ZINC CORPORATION-f1-01942300_1-1-1,2012-06-15,,28.0,24.40298575124024,19.05919881564907,29.043343938121694,13.715411880057896,33.683702125003144
2012-000007531 Seabridge Gold Inc-f1-01928341_1-1-1,2012-06-22,PFS,25.2,24.467896585639004,19.10989541936416,29.12059791466257,13.75189425308932,33.77329924368614
2012-000006210 SILVERCORP METALS INC-f1-01984618_6-1-1,2012-06-27,,19.0,24.466775579511445,19.10901989212842,29.119263743227513,13.751264204745391,33.771751906943585
2012-000005505 ALAMOS GOLD INC-f1-01942315_1-1-1,2012-06-30,PFS,24.56,24.46561720651296,19.108115180651474,29.11788509941128,13.75061315478999,33.7701529923096
2012-000013727 MAG Silver Corp-f1-01932793_1-1-1,2012-07-01,,23.39,24.4644202210812,19.10718031212531,29.116460500801175,13.749940403169415,33.76850078052115
2012-000008808 Aura Minerals Inc-f1-01957515_2-1-1,2012-07-12,PEA,21.0,24.516574997462534,19.221748349685047,29.091150771978825,13.92692170190756,33.665726546495115
2012-000003532 International Minerals Corporation-f1-01957606_2-1-1,2012-07-17,FS,25.0,24.52057660506242,19.224885733038438,29.09589904411841,13.929194861014455,33.671221483174406
2012-000025543 Paramount Gold and Silver Corp-f1-01960208_2-1-1,2012-07-30,PEA,26.33,24.57783050264986,19.6057711800619,28.99112086594636,14.633711857473939,33.40441122924286
2012-000031687 Midas Gold Corp-f1-01962759_1-1-1,2012-08-15,PEA,23.5,24.76732396487672,19.7902788124301,29.191495584615208,14.813233659983478,33.61566720435369
2012-000030788 BacTech Environmental Corporation-f1-01968980_1-1-1,2012-08-27,PEA,26.67,24.838983313775728,19.91905608178296,29.203687152886324,14.999128849790187,33.56839099199692
2012-000023397 Lydian International Limited-f1-01959031_3-1-1,2012-09-03,FS,20.0,24.841787420808277,19.957653730200875,29.150850365517993,15.073520039593474,33.459913310227705
2012-000001767 Dundee Precious Metals Inc-f1-01959503_2-1-1,2012-09-07,,25.0,24.91443216851906,20.01601582369964,29.2360960901708,15.117599478880217,33.557760011822545
2013-000006160 Catalyst Copper Corp-f1-02007057_1-1-1,2012-09-19,PEA,25.0,24.974481941566975,20.064259235365885,29.306562112560833,15.154036529164795,33.63864228355469
2014-000030145 Rio Alto Mining Limited-f1-02261401_2-1-1,2012-09-26,FS,27.0,25.026893625311065,20.106366279350375,29.368065140678247,15.185838933389686,33.709236656045434
2012-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-01965001_5-1-1,2012-09-27,FS,25.0,25.019350259438887,20.100306011565014,29.359213300588515,15.18126176369114,33.699076341738134
2012-000006087 Gabriel Resources Ltd-f1-01978475_1-1-1,2012-10-01,FS,20.0,25.01155544803764,20.305458892665747,29.271231935306627,15.599362337293858,33.530908422575614
2012-000003441 Golden Queen Mining Co. Ltd-f1-01973024_1-1-1,2012-10-17,FS,33.03,25.233754155225885,20.805858773848676,29.583037152554937,16.377963392471468,33.93232014988399
2012-000008502 Entree Gold Inc-f1-01983697_3-1-1,2012-10-24,PEA,22.0,25.23047975627639,20.803158950362512,29.57919837909383,16.375838144448633,33.92791700191127
2012-000003827 Wildcat Silver Corporation-f1-01981481_3-1-1,2012-11-12,PEA,28.75,25.32295476326887,21.352242123261075,29.581671743520673,17.381529483253278,33.84038872377248
2012-000026619 Crazy Horse Resources Inc-f1-01922019_3-1-1,2012-12-06,PFS,26.0,25.354027402727453,21.68730139754572,29.505562012679484,18.020575392363988,33.657096622631514
2013-000030715 Chieftain Metals Inc-f1-02009167_1-1-1,2012-12-12,,28.0,25.39810438380002,21.725003919438226,29.556856273654695,18.05190345507643,33.71560816350937
2012-000031912 Sunshine Silver Mines Corporation-f1-02001215_1-2-1,2012-12-21,,25.0,25.406910918900163,21.74590016803935,29.557189989038697,18.084889417178537,33.70746905917723
2013-000012585 Scorpio Mining Corporation-f1-02063975_1-1-1,2012-12-31,PEA,25.0,25.411433173805865,21.744931947579747,29.58976798441475,18.078430721353627,33.76810279502363
2013-000009013 Apogee Silver Ltd-f1-02022833_1-1-1,2013-01-17,FS,28.0,25.38622585325349,21.79750231175806,29.52570857721084,18.208778770262626,33.66519130116819
2013-000023684 Western Copper and Gold Corporation-f1-02014531_1-1-1,2013-01-25,FS,26.529583711319425,25.361939031606944,21.79793155097661,29.477753949381267,18.233924070346276,33.59356886715558
2013-000004246 Vista Gold Corp-f1-02024103_1-1-1,2013-02-08,PEA,28.0,25.332526663040927,21.781262005463528,29.45971880486051,18.229997347886133,33.5869109466801
2013-000029999 St. Augustine Gold and Copper Limited-f1-02126728_1-1-1,2013-02-25,PFS,25.0,25.22367489568653,21.614272389829623,29.372533074836436,18.00486988397272,33.521391253986344
2013-000026119 B2Gold Corp-f1-02019563_1-1-1,2013-02-25,FS,30.0,25.22367489568653,21.614272389829623,29.372533074836436,18.00486988397272,33.521391253986344
2013-000023397 Lydian International Limited-f1-02064622_2-1-1,2013-03-05,FS,20.0,25.174153430972304,21.60988550848407,29.30501745114015,18.04561758599583,33.435881471307994
2013-000026433 Northern Vertex Mining Corp-f1-02040622_1-1-1,2013-03-05,PEA,30.0,25.174153430972304,21.60988550848407,29.30501745114015,18.04561758599583,33.435881471307994
2013-000021345 Deer Horn Metals Inc-f1-02040985_1-1-1,2013-03-12,PEA,29.13,25.116018109259546,21.559981242600553,29.237342618618314,18.003944375941565,33.358667127977085
2013-000026723 Southeast Asia Mining Corp-f1-02065996_1-1-1,2013-03-31,,30.0,25.00348898519529,21.59458647996859,29.131456435543353,18.185683974741888,33.259423885891415
2013-000004818 New Gold Inc-f1-02090330_2-1-1,2013-04-10,FS,25.0,24.892836164292802,21.381413838487674,28.99401750879711,17.869991512682542,33.09519885330142
2013-000005760 Sunridge Gold Corp-f1-02080601_3-1-1,2013-05-16,FS,25.0,24.706227792771806,21.48199446013618,28.842997563740127,18.257761127500554,32.979767334708455
2013-000023995 Arian Silver Corporation-f1-02065398_1-1-1,2013-05-23,,27.0,24.685969181740514,21.464379655739712,28.81934688450567,18.24279012973891,32.95272458727083
2013-000026979 El Tigre Silver Corp-f1-02097813_1-1-1,2013-06-01,PFS,25.0,24.56735659247282,21.40511319155035,28.74066374041613,18.24286979062788,32.913970888359444
2013-000008209 El Nino Ventures Inc-f1-02086368_1-1-1,2013-06-04,PEA,30.09,24.544691163653784,21.385365195156012,28.714148088812824,18.226039226658244,32.88360501397187
2013-000004926 AVINO SILVER & GOLD MINES LTD-f1-02086857_1-1-1,2013-07-19,PEA,20.0,24.11573522018869,20.983636104225315,28.434778334628298,17.851536988261945,32.75382144906791
2013-000028081 United Silver Corp-f1-02115033_1-1-1,2013-07-22,,20.0,23.989727477435405,20.847047840129207,28.30125860599849,17.704368202823005,32.61278973456158
2013-000029631 Pan American Goldfields Ltd-f1-02088952_2-1-1,2013-07-24,PEA,25.0,23.9733961711277,20.83285595219681,28.281992171078677,17.692315733265914,32.59058817102965
"2013-000021638 Coeur Mining, Inc-f1-02088838_1-1-1",2013-07-26,PEA,25.0,23.956520487943063,20.81819100133332,28.262083521661523,17.67986151472358,32.56764655537998
2014-000003116 Gran Colombia Gold Corp-f1-02134822_1-12-1,2013-08-01,,20.1,23.83344109274638,20.711235136902896,28.116883798329624,17.589029181059413,32.40032650391287
2013-000008323 SEAFIELD RESOURCES LTD-f1-02091565_2-1-1,2013-08-02,PEA,30.0,23.818566906949034,20.698309485155,28.099336363528614,17.57805206336097,32.38010582010819
2013-000013198 Nevada Copper Corp-f1-02132890_1-1-1,2013-08-22,FS,23.07,23.70118411796436,20.443155574079956,27.668944295674788,17.18512703019555,31.636704473385215
2013-000005673 Bellhaven Copper & Gold Inc-f1-02129085_1-1-1,2013-09-01,PEA,20.0,23.573547374478014,20.26797026372743,27.646278006289158,16.96239315297685,31.719008638100302
2013-000025437 West Kirkland Mining Inc-f1-02112513_1-1-1,2013-09-13,PEA,28.0,23.33308034686441,20.061222484631777,27.364266216075976,16.789364622399148,31.395452085287545
"2013-000029836 Silver Bull Resources, Inc-f1-02133395_2-1-1",2013-09-30,PEA,23.5,22.997711792832455,19.70454459773924,27.021684650319944,16.41137740264602,31.045657507807434
2013-000005717 Belvedere Resources Ltd-f1-02118272_1-1-1,2013-10-02,PEA,20.0,23.00316885259354,19.70922023148939,27.028096546829925,16.415271610385243,31.05302424106631
2013-000008938 THEMAC Resources Group Limited-f1-02135989_1-1-1,2013-10-07,FS,22.0,23.008807814346653,19.713383178636526,27.014996859873186,16.417958542926396,31.021185905399715
