report_id,effective_date,report_type,cad_rate,knn_mean,band1_low,band1_high,band2_low,band2_high
2010-000011539 Alexis Minerals Corporation-f1-01604138_2-1-1,2010-06-28,,1.05,1.0822788389191578,1.0289325753229224,1.1576780489217717,0.9755863117266871,1.2330772589243855
2010-000009542 Bravo Gold Corp-f1-01601622_2-1-1,2010-06-28,,1.1111,1.0822788389191578,1.0289325753229224,1.1576780489217717,0.9755863117266871,1.2330772589243855
2010-000011215 Western Coal Corp-f1-01608130_1-1-1,2010-07-16,PFS,1.0526,1.0810647521044814,1.028552363090049,1.1576474688996474,0.9760399740756168,1.2342301856948137
2010-000002950 Tyhee Development Corp-f1-01633185_1-1-1,2010-07-22,PFS,1.0753,1.0811373357384548,1.0286214209962474,1.157725194364278,0.9761055062540399,1.234313052990101
2010-000003958 OPAWICA EXPLORATIONS INC-f1-01622819_1-1-1,2010-08-16,PEA,1.087,1.07712755035663,1.0263187104777132,1.1513140387988179,0.9755098705987963,1.2255005272410058
2010-000022760 Blue Note Mining Inc-f1-01627258_1-1-1,2010-08-27,,1.05,1.0763722358212227,1.0273597765051714,1.1493439013003586,0.9783473171891202,1.2223155667794945
2010-000022586 Donner Metals Ltd-f1-01646195_1-1-1,2010-09-21,,1.04,1.0744588908316033,1.026327518516181,1.1474705416776538,0.9781961462007588,1.2204821925237042
2010-000026016 Quest Rare Minerals Ltd-f1-01638664_1-1-1,2010-09-24,PEA,1.042,1.0748825419027848,1.026732191748738,1.1479229806944269,0.9785818415946912,1.2209634194860688
2010-000030716 Royal Nickel Corporation-f1-01661095_1-1-1,2010-09-30,PEA,1.1111,1.0753667145555634,1.0271946754430887,1.148440053856453,0.9790226363306139,1.2215133931573425
2010-000025297 Sandstorm Resources Ltd-f1-01643054_3-1-1,2010-10-05,,1.05,1.0753529118730245,1.0271814910643842,1.1484253132537694,0.979010070255744,1.2214977146345145
2010-000027349 Fire River Gold Corp-f1-01647297_1-1-1,2010-10-08,,1.033,1.0753371373786949,1.0271664232030082,1.148408466850703,0.9789957090273218,1.2214797963227115
2011a-000010750 Geologix Explorations Inc-f1-01696761_1-8-1,2010-10-08,PEA,1.1,1.0753371373786949,1.0271664232030082,1.148408466850703,0.9789957090273218,1.2214797963227115
2010-000005311 Mountain Province Diamonds Inc-f1-01672665_1-1-1,2010-12-01,FS,1.0753,1.0676566666666667,1.0252750367584922,1.135312270597506,0.9828934068503176,1.2029678745283452
2010-000002929 Breakwater Resources Ltd-f1-01673123_2-1-1,2010-12-03,,1.12,1.0673157142857141,1.0249476188011768,1.1349497126386883,0.9825795233166396,1.2025837109916622
2011a-000017484 Almaden Minerals Ltd-f1-01690925_1-1-1,2010-12-10,PEA,1.0526,1.0669260544217687,1.0254778556660773,1.1345903684558025,0.9840296569103861,1.2022546824898364
2011a-000024083 Avanti Mining Inc-f1-01692252_1-1-1,2010-12-15,FS,1.087,1.0664340302651674,1.0259253518516238,1.1326342000740772,0.9854166734380803,1.198834369882987
2011a-000005689 Capstone Mining Corp-f1-01723434_2-1-1,2010-12-15,PFS,1.16,1.0664340302651674,1.0259253518516238,1.1326342000740772,0.9854166734380803,1.198834369882987
2011a-000007891 Canada Lithium Corp-f1-01684820_1-1-1,2011-01-05,FS,1.1,1.065239980166994,1.0255742518029098,1.1316379168330788,0.9859085234388256,1.1980358534991635
2011a-000001108 Wesdome Gold Mines Ltd-f1-01686400_1-1-1,2011-01-12,PFS,1.06,1.0648757790829786,1.0258379065658048,1.127158348759276,0.9868000340486308,1.1894409184355734
2011a-000008626 Baffinland Iron Mines Corporation-f1-01703743_1-1-1,2011-01-13,FS,1.07,1.0649499379995944,1.0259093468495153,1.1272368450906232,0.9868687556994364,1.189523752181652
2011a-000005795 Bard Ventures Ltd-f1-01704876_1-1-1,2011-01-21,PEA,1.0526,1.0647480563116287,1.025714866054455,1.127023155724669,0.9866816757972812,1.1892982551377094
2011a-000001555 Cenit Corporation-f1-01737832_1-1-1,2011-02-12,,1.0204,1.0622239991873177,1.0241552894140264,1.117807230674825,0.986086579640735,1.1733904621623323
2011a-000017609 UEX Corporation-f1-01700996_1-1-1,2011-02-15,PEA,1.05,1.0621574276426489,1.0240911037058809,1.11773717562613,0.9860247797691127,1.1733169236096113
2011a-000020823 Equinox Minerals Limited-f1-01709025_1-1-1,2011-03-07,FS,1.15,1.0601616324042809,1.023055885049344,1.117840099551715,0.9859501376944074,1.1755185666991494
2011a-000007482 Avalon Rare Metals Inc-f1-01710927_1-1-1,2011-03-13,,1.11,1.0592773760577543,1.022202577750197,1.1169077349270977,0.98512777944264,1.174538093796441
2011b-000031701 Aurvista Gold Corporation-f1-01752152_1-26-1,2011-03-15,,1.08,1.0592984297802908,1.022222894590653,1.1169299340848267,0.9851473594010154,1.1745614383893628
2011a-000005504 Largo Resources Ltd-f1-01726780_2-1-1,2011-03-28,PEA,1.0,1.0591540613971844,1.0203142368513245,1.1099363873894907,0.9814744123054644,1.160718713381797
2011a-000005437 Prodigy Gold Inc-f1-01745481_2-1-1,2011-03-29,PEA,1.0526,1.0591574987396393,1.0203175481443378,1.109939989539174,0.9814775975490364,1.1607224803387084
2011a-000002301 KWG Resources Inc-f1-01751599_1-1-1,2011-03-31,PEA,1.0,1.0591710476813276,1.020330600238082,1.109954188100024,0.9814901527948364,1.1607373285187206
2011a-000002470 Fortune Minerals Limited-f1-01722811_1-1-1,2011-03-31,FS,1.0526,1.0591710476813276,1.020330600238082,1.109954188100024,0.9814901527948364,1.1607373285187206
2011a-000002563 SEMAFO INC-f1-01722229_1-1-1,2011-03-31,FS,1.0204,1.0591710476813276,1.020330600238082,1.109954188100024,0.9814901527948364,1.1607373285187206
2011a-000010633 Adriana Resources Inc-f1-01729127_1-1-1,2011-04-08,PEA,1.05,1.0584609454767138,1.0207729170387925,1.1087860530952292,0.9830848886008711,1.1591111607137445
2011a-000028385 Canada Fluorspar Inc-f1-01744012_1-1-1,2011-04-29,,1.03,1.0583653662591013,1.0181366988486196,1.1057895441860865,0.9779080314381379,1.1532137221130718
2011a-000014871 Compliance Energy Corporation-f1-01759860_1-1-1,2011-06-08,,1.1111,1.0444328489130503,1.007591155287324,1.0874786745725349,0.9707494616615976,1.1305245002320197
2011b-000000880 NovaGold Resources Inc-f1-01801094_1-1-1,2011-07-11,PFS,1.1,1.0388200857153422,1.0032186785852295,1.0829149238762765,0.967617271455117,1.1270097620372108
2011b-000000523 Shore Gold Inc-f1-01792961_1-1-1,2011-07-14,FS,1.0582,1.0384386693889627,1.00285033377923,1.0825173175556766,0.9672619981694973,1.1265959657223905
2012-000033663 Appia Energy Corp-f1-01964725_1-8-1,2011-07-18,,1.1111,1.0380027650159573,1.0015815979625162,1.0868957243228794,0.965160430909075,1.1357886836298015
2011b-000001913 Northgate Minerals Corporation-f1-01800614_1-1-1,2011-07-22,,1.0,1.037980779065856,1.0015603834496292,1.0868727027703693,0.9651399878334022,1.1357646264748826
2011b-000009365 Rubicon Minerals Corporation-f1-01783947_1-1-1,2011-08-08,,1.0,1.0380613510743395,1.0029848391704856,1.0891160280280914,0.9679083272666318,1.1401707049818435
2011b-000011164 Hathor Exploration Limited-f1-01803085_1-2-1,2011-09-13,,1.05,1.0370701930106199,1.0031026241414729,1.0859907633165755,0.9691350552723259,1.1349113336225312
2011b-000008020 Molycor Gold Corporation-f1-01802532_1-1-1,2011-09-15,PEA,1.0,1.0370673634407084,1.0030998872495802,1.0859878002704784,0.969132411058452,1.1349082371002481
2011b-000016212 Commerce Resources Corp-f1-01819332_1-1-1,2011-09-29,,1.0526,1.0368725080644754,1.004065382716895,1.0871819648192622,0.9712582573693148,1.137491421574049
2011b-000002073 Brigus Gold Corp. ( Apollo Gold Corporation)-f1-01811010_1-1-1,2011-10-06,PFS,1.0417,1.0368414377879718,1.0040352955182992,1.0871493870008766,0.9712291532486267,1.1374573362137816
2011b-000026608 Argex Mining Inc-f1-01839678_3-1-1,2011-10-12,PEA,1.0,1.037156277978921,1.004340174020103,1.0874795033601572,0.9715240700612852,1.1378027287413937
2011b-000019195 Stikine Energy Corp. ( Stikine Gold Corporation)-f1-01827609_1-1-1,2011-10-25,PEA,1.0309,1.0365708968541316,1.0036598789475757,1.0868111799624358,0.9707488610410198,1.13705146307074
2012-000005206 Alderon Iron Ore Corp-f1-01874410_1-1-1,2011-10-26,PEA,1.0,1.0365495964047218,1.003639254785214,1.0867888471276754,0.9707289131657061,1.1370280978506293
"2011b-000002881 Auriga Gold Corp. (, Ursa Major International Inc.)-f1-01840782_1-1-1",2011-10-31,PEA,1.0309,1.036525253033968,1.0039540373537135,1.0875869854659512,0.9713828216734588,1.1386487178979343
2011b-000011375 Thundermin Resources Inc-f1-01840639_2-1-1,2011-11-01,,1.0526,1.0359322494704029,1.0033796680172562,1.0869647691174535,0.9708270865641094,1.1379972887645042
"2011b-000023134 General Moly, Inc-f1-01825783_1-1-1",2011-11-11,PFS,1.06,1.0340963098815767,1.003072726844651,1.0858872230777328,0.9720491438077253,1.1376781362738888
2012-000000162 Gowest Gold Ltd-f1-01862155_1-1-1,2011-11-12,,1.0,1.034025782721802,1.0039024289995921,1.0861310368317465,0.9737790752773823,1.138236290941691
2012-000003760 Abitex Resources Inc-f1-01863517_1-1-1,2011-11-21,,1.05,1.0325150608481015,1.0011348921833056,1.0858168478251429,0.9697547235185098,1.1391186348021844
2011b-000006077 Stratabound Minerals Corp-f1-01836274_1-1-1,2011-11-23,PEA,1.023,1.0323608277743914,1.0009853465568301,1.0856546527383335,0.969609865339269,1.1389484777022758
2012-000007619 Orbite Aluminae Inc-f1-01848436_1-1-1,2011-11-23,PEA,1.0,1.0323608277743914,1.0009853465568301,1.0856546527383335,0.969609865339269,1.1389484777022758
2011b-000014892 Hudson Resources Inc-f1-01842871_1-1-1,2011-11-25,PEA,1.009,1.0325233269802567,1.001142907091405,1.085825540681936,0.9697624872025534,1.1391277543836151
2011b-000010348 Hard Creek Nickel Corporation-f1-01837196_2-1-1,2011-12-02,PEA,1.0526,1.0318982652245727,1.0005368421950047,1.0851682112046346,0.9691754191654365,1.1384381571846964
2012-000019195 Stikine Energy Corp. ( Stikine Gold Corporation)-f1-01850619_1-1-1,2011-12-12,PEA,1.0309,1.0318101515640685,1.0004514064823902,1.0850755488302761,0.9690926614007117,1.1383409460964837
2011b-000030716 Royal Nickel Corporation-f1-01840899_1-1-1,2011-12-16,PFS,1.1111,1.0321537006966603,1.0022410257737293,1.085512786371681,0.9723283508507982,1.1388718720467013
2011b-000009470 Rainy River Resources Ltd-f1-01844107_2-1-1,2011-12-23,PEA,1.05,1.032627445355043,1.002701040916873,1.086011022132307,0.9727746364787029,1.139394598909571
2012-000002894 Abacus Mining & Exploration Corp-f1-01846955_1-1-1,2012-01-06,FS,1.087,1.0333249256264339,1.005384295920228,1.0857205988262182,0.9774436662140219,1.1381162720260023
2012-000009698 Virgin Metals Inc-f1-01912517_1-1-1,2012-01-10,PEA,1.0,1.033223248334972,1.0052853679358618,1.0856137658959022,0.9773474875367515,1.1380042834568327
2012-000004922 CORAL GOLD RESOURCES LTD-f1-01853597_1-1-1,2012-01-15,PEA,1.0,1.03330561714473,1.0061609101083568,1.0860715363637345,0.9790162030719838,1.138837455582739
2012-000002830 Goldcorp Inc-f1-01884234_1-1-2,2012-01-26,,1.1,1.0328849637759747,1.0061923747094776,1.0866065131450806,0.9794997856429803,1.1403280625141865
2012-000030615 Coalspur Mines Limited-f1-01853056_1-1-1,2012-01-26,FS,1.0,1.0328849637759747,1.0061923747094776,1.0866065131450806,0.9794997856429803,1.1403280625141865
2012-000008330 Queenston Mining Inc-f1-01883856_1-1-1,2012-02-16,,1.0417,1.0314515246513791,1.0051920108111063,1.0847755594600719,0.9789324969708336,1.1380995942687646
2012-000016212 Commerce Resources Corp-f1-01930452_1-1-1,2012-03-06,PEA,1.0,1.0268192965417218,1.0008438108666058,1.0811807870997556,0.9748683251914897,1.1355422776577897
2012-000003905 Sprott Resource Corp-f1-01880209_1-1-1,2012-03-26,,1.0101,1.0254233333333334,0.9993061261470427,1.0798353604493842,0.9731889189607522,1.134247387565435
2012-000001691 HudBay Minerals Inc-f1-01884181_1-1-1,2012-03-29,,1.05,1.0254233333333334,0.9995431648196262,1.0751761626557366,0.9736629963059191,1.1249289919781398
2013-000029557 Yellowhead Mining Inc-f1-02012574_1-1-1,2012-03-29,FS,1.0,1.0254233333333334,0.9995431648196262,1.0751761626557366,0.9736629963059191,1.1249289919781398
2012-000029557 Yellowhead Mining Inc-f1-01882029_1-1-1,2012-03-29,FS,1.0,1.0254233333333334,0.9995431648196262,1.0751761626557366,0.9736629963059191,1.1249289919781398
2012-000016934 VMS Ventures Inc-f1-01906981_1-1-1,2012-04-02,,1.05,1.0254233333333334,0.9995431648196262,1.0751761626557366,0.9736629963059191,1.1249289919781398
2012-000006065 Victoria Gold Corp. ( Victoria Resource Corporation)-f1-01888118_1-1-1,2012-04-05,FS,1.087,1.0254233333333334,0.9995431648196262,1.0751761626557366,0.9736629963059191,1.1249289919781398
2012-000022477 Guyana Goldfields Inc-f1-01888138_1-1-1,2012-04-09,FS,1.0,1.024989523809524,0.9996185339717584,1.0733515193138523,0.9742475441339927,1.1217135148181807
2012-000002319 Globex Mining Enterprises Inc-f1-01890658_2-1-1,2012-04-16,PEA,1.0593,1.0245061224489798,0.999147097973514,1.072845309667094,0.9737880734980483,1.1211844968852085
2012-000008090 Huakan International Mining Inc-f1-01920382_1-1-1,2012-04-24,,1.0,1.0235822351797863,0.998941314732956,1.0723991314784942,0.9743003942861256,1.1212160277772023
2012-000009568 Lake Shore Gold Corp-f1-01909912_2-1-1,2012-05-14,,1.0,1.0234622488645602,0.999660162460573,1.0740389271599096,0.9758580760565859,1.124615605455259
2012-000005760 Sunridge Gold Corp-f1-01928370_5-1-1,2012-05-14,FS,1.0,1.0234622488645602,0.999660162460573,1.0740389271599096,0.9758580760565859,1.124615605455259
2012-000004904 Cadillac Ventures Inc-f1-01928596_2-1-1,2012-05-15,PEA,1.0101,1.0237497129880688,0.9999409411924972,1.0743405969666395,0.9761321693969256,1.1249314809452102
2012-000000171 Harte Gold Corp-f1-01932502_1-1-1,2012-05-31,,1.0,1.0232494304203503,0.9974803671337301,1.0743795066637636,0.9717113038471099,1.1255095829071768
2012-000002753 CANADIAN ZINC CORPORATION-f1-01942300_1-1-1,2012-06-15,,1.0,1.0233242043457642,0.9974187108762271,1.07682983415336,0.9715132174066899,1.1303354639609555
2012-000009154 Pele Mountain Resources Inc-f1-01929839_1-1-1,2012-06-20,,1.0,1.0232472672874902,0.9973437214826836,1.0767488743565041,0.971440175677877,1.1302504814255179
2012-000007531 Seabridge Gold Inc-f1-01928341_1-1-1,2012-06-22,PFS,1.0417,1.0233097340428459,0.997192144508094,1.0763579924226045,0.971074554973342,1.1294062508023632
2012-000006210 SILVERCORP METALS INC-f1-01984618_6-1-1,2012-06-27,,1.0,1.0233811246203952,0.9972617130079878,1.0764330838794456,0.9711423013955803,1.129485043138496
2012-000030640 Karnalyte Resources Inc-f1-01933745_1-1-1,2012-06-27,,1.0,1.0233811246203952,0.9972617130079878,1.0764330838794456,0.9711423013955803,1.129485043138496
2012-000026781 Magna Resources Ltd-f1-01932797_1-1-1,2012-06-27,,1.0121,1.0233811246203952,0.9972617130079878,1.0764330838794456,0.9711423013955803,1.129485043138496
2012-000003092 Aurizon Mines Ltd-f1-01933993_2-1-1,2012-07-01,FS,1.0,1.0231435349046911,0.9970301872145411,1.0761831775403305,0.970916839524391,1.1292228201759698
2013-000017100 Typhoon Exploration Inc-f1-02057960_1-1-1,2012-08-03,PEA,1.02,1.019709523809524,0.994220845828137,1.0715514418811192,0.96873216784675,1.1233933599527144
2012-000001053 Advanced Explorations Inc-f1-01963181_2-1-1,2012-08-10,FS,1.0526,1.0197508843537417,0.9947196726560904,1.070852827212971,0.969688460958439,1.1219547700722003
2012-000030431 Northern Graphite Corporation-f1-01949755_1-1-1,2012-08-23,FS,1.0,1.0203004761904764,0.9955014476963705,1.071419867861141,0.9707024192022646,1.1225392595318058
2012-000030788 BacTech Environmental Corporation-f1-01968980_1-1-1,2012-08-27,PEA,1.02,1.0205669484936832,0.9957614432269066,1.0716996910373064,0.97095593796013,1.1228324335809294
2012-000032112 Azumah Resources Limited-f1-01968714_1-1-1,2012-08-27,FS,1.0363,1.0205669484936832,0.9957614432269066,1.0716996910373064,0.97095593796013,1.1228324335809294
2012-000011551 Tintina Resources Inc-f1-01957549_2-1-1,2012-08-30,,1.0,1.0207293697070665,0.996479634245581,1.0707328813027894,0.9722298987840955,1.1207363928985123
2012-000004920 BRALORNE GOLD MINES LTD-f1-01970841_1-1-1,2012-08-31,,1.2,1.020819755855695,0.9965678730667605,1.0708276952899471,0.9723159902778259,1.1208356347241992
2012-000003339 Noront Resources Ltd-f1-01971248_1-1-1,2012-09-04,,1.015,1.0207992447874612,0.9961492722645304,1.0699216289373217,0.9714992997415995,1.119044013087182
2012-000007531 Seabridge Gold Inc-f1-01958851_2-1-1,2012-09-05,PFS,1.0201,1.0207167559475745,0.9960687753419056,1.0698351706112683,0.9714207947362367,1.1189535852749621
2012-000005904 Oceanic Iron Ore Corp-f1-01976689_2-1-1,2012-09-19,PFS,1.0,1.023296922804447,0.9985866370565563,1.0725394989505883,0.9738763513086655,1.1217820750967296
2012-000008330 Queenston Mining Inc-f1-01979771_2-1-1,2012-09-20,,1.0417,1.022859816538416,0.9981600859094697,1.072081358478249,0.9734603552805235,1.121302900418082
2012-000006087 Gabriel Resources Ltd-f1-01978475_1-1-1,2012-10-01,FS,1.0,1.024213248582557,0.9994808356579784,1.0734999196936081,0.9747484227333997,1.1227865908046593
2012-000000834 Agnico-Eagle Mines Limited-f1-01976039_3-1-1,2012-10-14,,1.03,1.026196152160139,1.0014922624090352,1.0755673131287025,0.9767883726579314,1.1249384740972659
2012-000011411 Focus Graphite Inc-f1-01974976_1-1-1,2012-10-30,PEA,1.0,1.0263961048680041,1.0017718277109138,1.0756121201042417,0.9771475505538236,1.1248281353404792
2012-000032329 Copper North Mining Corp-f1-01988874_1-1-1,2012-10-31,FS,1.0,1.0262726912777191,1.00165137493706,1.0754827887935845,0.9770300585964008,1.1246928863094496
2012-000026199 Plains Creek Phosphate Corporation-f1-01987090_3-1-1,2012-11-02,FS,1.0237,1.026131647174536,1.001513714624084,1.0753349815814044,0.9768957820736318,1.1245383159882727
2012-000007910 ABCOURT MINES INC-f1-01991939_1-1-1,2012-11-05,,1.0,1.0261290374495808,1.0018291144029259,1.0762301156403384,0.9775291913562711,1.1263311938310963
2012-000002470 Fortune Minerals Limited-f1-01992125_2-1-1,2012-11-28,FS,1.0526,1.0265434311367785,1.0021216185996953,1.0765629023922503,0.9776998060626122,1.1265823736477223
2012-000009131 Euromax Resources Ltd-f1-01995793_2-1-1,2012-12-05,PEA,1.007,1.0276195377814445,1.002605134306289,1.0767654265487427,0.9775907308311335,1.125911315316041
2013-000030715 Chieftain Metals Inc-f1-02009167_1-1-1,2012-12-12,,1.02,1.0279475669883174,1.0029251785978983,1.0771091437474458,0.9779027902074792,1.1262707205065745
2012-000031138 Black Iron Inc-f1-01998946_1-1-1,2012-12-17,FS,1.026,1.028463872109966,1.003428915775717,1.0776501411536858,0.9783939594414682,1.1268364101974058
2013-000005779 Great Quest Metals Ltd-f1-02013334_1-1-1,2012-12-20,PEA,1.0225,1.0286620443161516,1.003622264056957,1.0778577909426188,0.9785824837977624,1.1270535375690858
2013-000003240 ST ANDREW GOLDFIELDS LTD-f1-02028107_2-1-1,2012-12-31,,1.1494,1.027979877511747,1.002486557843186,1.078196563595308,0.9769932381746252,1.128413249678869
2013-000005861 Coventry Resources Inc-f1-02008101_1-1-1,2013-01-01,PEA,1.0079,1.0277931933467586,1.0023045033399247,1.0780007599326376,0.976815813333091,1.1282083265185168
2013-000023110 Ucore Rare Metals Inc-f1-02005254_1-1-1,2013-01-10,,1.0,1.025578994811612,0.9997569013737091,1.0747854494162958,0.973934807935806,1.1239919040209796
2013-000026672 Western Potash Corp-f1-02007236_1-1-1,2013-01-15,,1.0,1.0250493274037473,0.9992405699656706,1.0742303689925712,0.9734318125275939,1.1234114105813948
2013-000023684 Western Copper and Gold Corporation-f1-02014531_1-1-1,2013-01-25,FS,1.0526,1.0248516560120595,0.9982261495994336,1.0764995588082127,0.9716006431868076,1.1281474616043659
2013-000005255 Champion Iron Mines Limited ( Champion Minerals Inc.)-f1-02018273_1-1-1,2013-01-25,PFS,1.0,1.0248516560120595,0.9982261495994336,1.0764995588082127,0.9716006431868076,1.1281474616043659
2013-000008263 ENCANTO POTASH CORP-f1-02022315_1-1-1,2013-02-13,,1.0,1.025619549129234,0.9976749314463317,1.078902890225627,0.9697303137634294,1.1321862313220201
2013-000005636 Stornoway Diamond Corporation-f1-02034473_1-1-1,2013-02-28,FS,1.0101,1.027755914878835,0.9987838455483454,1.0812504483723724,0.9698117762178559,1.1347449818659094
2013-000021345 Deer Horn Metals Inc-f1-02040985_1-1-1,2013-03-12,PEA,1.0044,1.0287533980981136,0.9995084125947405,1.0828181273443913,0.9702634270913676,1.136882856590669
