report_id,effective_date,report_type,cu_price_usd_dmt,knn_mean,band1_low,band1_high,band2_low,band2_high
2015-000006237 First Quantum Minerals Ltd-f1-02400929_2-1-1,2015-05-31,,6613.86,6809.4226327297565,6231.199802900169,7649.303381157239,5652.97697307058,8489.18412958472
2015-000024909 Rambler Metals and Mining plc-f1-02396630_1-1-1,2015-07-20,,6150.8898,6695.3572370642405,6142.331117328145,7512.096891307391,5589.304997592049,8328.83654555054
2015-000020511 COPPER FOX METALS INC-f1-02432352_2-1-1,2015-12-18,,6613.86,6379.0460857142825,5383.691058403905,6939.517071845677,4388.336031093529,7499.988057977071
2016-000016002 Gold Reach Resources Ltd-f1-02457915_1-1-1,2016-01-01,PEA,6613.86,6369.893840816323,5393.224493332086,6918.947342090158,4416.555145847849,7468.000843363993
2016-000002899 NGEx Resources Inc-f1-02445738_1-1-1,2016-02-12,PEA,6613.86,6359.434132361514,5384.719267290142,6907.152910655394,4410.00440221877,7454.871688949275
2016-000009131 Euromax Resources Ltd-f1-02445372_1-1-1,2016-02-16,FS,6393.397999999999,6360.2933226988725,5382.519177240102,6908.762686747453,4404.745031781331,7457.232050796033
2016-000002894 Abacus Mining & Exploration Corporation-f1-02446208_1-1-1,2016-02-19,FS,7076.830199999999,6361.275254512998,5383.35015571108,6909.829293825801,4405.425056909164,7458.383333138603
2016-000022162 Golden Dawn Minerals Inc-f1-02487437_2-1-1,2016-03-24,,6613.86,6347.650296744551,5377.653326961878,6890.992531538349,4407.656357179205,7434.3347663321465
2016-000008502 Entree Gold Inc-f1-02463061_1-1-1,2016-03-29,FS,6790.2296,6346.826081993773,5376.955062093864,6890.097766164316,4407.084042193956,7433.36945033486
2016-000029998 Falco Resources Ltd. ( Falco Pacific Resource Group Inc.)-f1-02500830_2-1-1,2016-04-28,,6283.167,6303.766236475299,5350.913917180475,6819.510577165643,4398.061597885652,7335.2549178559875
2016-000030584 Atalaya Mining plc ( EMED Mining Public Limited)-f1-02537909_1-1-1,2016-04-30,PFS,6349.3056,6299.297417876532,5347.120587488912,6814.676140963776,4394.943757101292,7330.054864051019
2016-000019503 Panoro Minerals Ltd-f1-02498568_1-1-1,2016-05-02,PEA,6613.86,6294.1901966208,5342.785353555698,6809.151071018786,4391.380510490596,7324.111945416772
2016-000033595 Ivanhoe Mines Ltd-f1-02490485_3-1-1,2016-05-12,,6614.0,6288.353372328532,5322.028179552456,6795.779266694666,4355.7029867763795,7303.2051610608
2016-000003859 Asiamet Resources Limited ( Kalimantan Gold Corporation Limited)-f1-02486851_1-1-1,2016-05-19,PEA,7165.014999999999,6291.131087423085,5338.839102502681,6803.443553693398,4386.547117582277,7315.756019963711
2016-000024066 AQM Copper Inc-f1-02506315_1-1-1,2016-06-01,PFS,6613.86,6280.760742484416,5330.038522401006,6792.228709265246,4379.316302317596,7303.6966760460755
2016-000036217 Heron Resources Limited-f1-02509900_1-1-1,2016-07-19,FS,6613.86,6277.05498239048,5326.893705257782,6788.22117401089,4376.732428125083,7299.387365631299
2016-000000204 GoldQuest Mining Corp-f1-02552025_1-1-1,2016-09-27,,5511.549999999999,6188.086158436733,5238.377887782886,6687.324092283001,4288.6696171290405,7186.56202612927
2016-000032329 Copper North Mining Corp-f1-02557849_2-1-1,2016-10-12,PEA,5511.549999999999,6181.578450594364,5232.868941722862,6680.291360300031,4284.159432851358,7179.004270005697
2016-000030617 K92 Mining Inc-f1-02541048_1-4-1,2016-11-25,,4800.0,6153.66140700444,5216.318416495762,6629.57721757291,4278.975425987085,7105.49302814138
2017-000025928 Excelsior Mining Corp-f1-02563670_1-3-1,2016-12-17,,6062.705,6147.588784418876,5232.482909970711,6606.051169028101,4317.377035522548,7064.513553637326
2017-000008895 Katanga Mining Limited-f1-02605929_1-1-1,2016-12-31,PFS,5685.0,6146.826745441425,5181.222636422592,6572.581423789822,4215.618527403759,6998.336102138219
2017-000003212 Taseko Mines Limited-f1-02591172_1-1-1,2017-01-16,,6613.86,6154.983124265757,5188.097730897511,6581.302747192333,4221.212337529264,7007.622370118908
2017-000010750 Geologix Explorations Inc-f1-02587974_1-1-1,2017-01-19,PEA,5511.549999999999,6158.023950589437,5190.66087426142,6584.554193741206,4223.297797933403,7011.084436892976
2017-000020943 Strongbow Exploration Inc-f1-02585313_1-2-1,2017-02-16,,5842.243,6163.905980994753,5209.5024101820745,6598.868633492095,4255.098839369395,7033.831285989437
2017-000031780 Mariana Resources Limited-f1-02593534_1-1-1,2017-03-01,,6062.705,6169.057453692849,5219.0041808280985,6596.166920546719,4268.950907963349,7023.276387400589
2017-000020880 Rosita Mining Corporation-f1-02613443_1-1-1,2017-03-06,PEA,5511.549999999999,6166.550868029924,5216.883616843632,6593.486793548809,4267.21636565734,7020.422719067694
2017-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-02604944_1-1-2,2017-03-30,FS,6613.86,6170.361967054884,5218.732080725959,6599.721563287265,4267.102194397034,7029.081159519646
2017-000007875 Skeena Resources Limited-f1-02630480_1-1-1,2017-04-20,PEA,6062.705,6178.182795488305,5225.346734527675,6608.086597677533,4272.510673567046,7037.9903998667605
2017-000022162 Golden Dawn Minerals Inc-f1-02592894_2-12-1,2017-05-05,PEA,5180.857,6188.243051791884,5233.855438326924,6618.846888696671,4279.467824861964,7049.450725601459
2019-000039579 BMC Minerals (No.1) Ltd-f1-02899896_1-1-1,2017-05-31,PFS,6503.629,6206.381327719214,5234.15060699348,6631.848844262302,4261.919886267748,7057.31636080539
2019-000039579 BMC Minerals (No.1) Ltd-f1-02904658_4-1-1,2017-05-31,PFS,6503.629,6206.381327719214,5234.15060699348,6631.848844262302,4261.919886267748,7057.31636080539
2017-000043429 Ero Copper Corp-f1-02673886_1-1-2,2017-06-01,FS,6614.0,6208.594113583863,5236.016759565329,6634.213323755937,4263.4394055467965,7059.832533928012
2017-000037111 Desert Star Resources Ltd-f1-02654496_1-1-1,2017-06-15,PFS,6062.705,6233.648935216562,5257.146739006199,6660.985734459402,4280.644542795836,7088.322533702241
2017-000037372 AuRico Metals Inc-f1-02649947_1-1-1,2017-07-14,,6613.86,6276.718851745914,5294.639606003192,6704.692948551648,4312.56036026047,7132.667045357383
2018-000003031 Sierra Metals Inc. ( Dia Bras Exploration Inc.)-f1-02805626_4-1-1,2017-07-31,,5732.012,6345.089559089877,5352.31277307409,6777.725469243419,4359.535987058303,7210.36137939696
2017-000002154 Karmin Exploration Inc-f1-02684450_2-1-1,2017-07-31,,6040.6588,6345.089559089877,5352.31277307409,6777.725469243419,4359.535987058303,7210.36137939696
2017-000043521 VM Holding S.A-f1-02677003_1-1-5,2017-08-02,PEA,6040.6588,6347.913630239839,5354.694979337256,6780.742097894882,4361.476328434673,7213.570565549926
2017-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-02683877_1-1-1,2017-09-01,PEA,6613.86,6388.249217147926,5395.1214694940145,6816.060197733921,4401.993721840104,7243.871178319916
2017-000007056 eCobalt Solutions Inc-f1-02693937_1-1-1,2017-09-27,,5732.012,6428.43931740025,5434.98562294037,6841.4099398236385,4441.531928480491,7254.380562247027
2017-000029998 Falco Resources Ltd. ( Falco Pacific Resource Group Inc.)-f1-02687669_1-1-1,2017-10-05,,6613.86,6434.660708253454,5442.472458818136,6835.933498411305,4450.2842093828185,7237.206288569155
2017-000032328 NorthIsle Copper and Gold Inc-f1-02686281_2-1-1,2017-10-24,PEA,6834.322,6440.3169447785485,5428.040411156534,6837.296250976248,4415.76387753452,7234.275557173949
2018-000003031 Sierra Metals Inc. ( Dia Bras Exploration Inc.)-f1-02810331_5-1-1,2017-10-31,,6613.86,6435.862596271382,5424.286188513521,6832.567337692985,4412.709780755658,7229.2720791145875
2017-000004947 Yorbeau Resources Inc-f1-02711026_2-1-1,2017-12-06,,7716.17,6443.1553599556855,5433.037299078457,6837.365902120546,4422.919238201229,7231.576444285405
2018-000008808 Aura Minerals Inc-f1-02820570_1-1-1,2018-01-31,FS,6746.1372,6528.772699857352,5484.772473223531,6925.09422459972,4440.7722465897095,7321.415749342088
2018-000029868 Tahoe Resources Inc-f1-02730867_1-1-1,2018-02-20,PEA,7275.245999999999,6543.724155118524,5491.4714155603,6957.648334895969,4439.218676002074,7371.572514673414
2018-000031478 Lupaka Gold Corp-f1-02756702_1-1-1,2018-03-01,,6613.86,6545.860077298692,5493.263874307062,6959.919365130133,4440.667671315432,7373.978652961574
2018-000005247 Deep-South Resources Inc-f1-02736873_2-1-1,2018-03-02,PEA,6613.86,6545.809222008688,5493.221196717854,6959.865292981701,4440.63317142702,7373.921363954713
2018-000004884 Nevsun Resources Ltd-f1-02771114_1-1-1,2018-03-08,,6944.553,6545.751101677255,5493.172422330187,6959.803496240635,4440.593742983119,7373.855890804015
2018-000012057 Gold Reserve Inc-f1-02754631_1-1-1,2018-03-16,PEA,6613.86,6546.04066547136,5493.415423297315,6960.111376432732,4440.79018112327,7374.182087394104
2018-000005623 Cardero Resource Corp-f1-02737920_1-2-1,2018-03-22,PEA,6613.86,6551.1055952103125,5497.665895386901,6965.496689005394,4444.2261955634895,7379.887782800475
2018-000005277 Polymet Mining Corp-f1-02745589_1-1-1,2018-03-26,FS,7098.8764,6551.804099621969,5498.252077951955,6966.239377410569,4444.70005628194,7380.674655199171
2018-000005208 Telson Mining Corporation-f1-02753739_1-1-1,2018-03-30,,6274.2,6552.602390378147,5499.657626918228,6965.273179462387,4446.71286345831,7377.943968546627
2018-000007860 Torex Gold Resources Inc-f1-02819812_1-1-1,2018-03-31,PEA,6613.86,6553.514722670922,5500.42335554837,6966.242968756936,4447.331988425817,7378.97121484295
2018-000034410 East Africa Metals Inc-f1-02785058_3-1-1,2018-04-30,PEA,6613.86,6553.8619042772725,5503.652345605941,6959.173518857159,4453.442786934611,7364.485133437047
2018-000034410 East Africa Metals Inc-f1-02785045_1-1-1,2018-04-30,,7054.784,6553.8619042772725,5503.652345605941,6959.173518857159,4453.442786934611,7364.485133437047
2018-000031889 Callinex Mines Inc-f1-02792445_2-1-1,2018-05-14,PEA,5089.166329861651,6546.8468014577975,5497.7613629073485,6951.724579821462,4448.6759243568995,7356.602358185126
2018-000023055 Rockhaven Resources Ltd-f1-02802389_1-1-1,2018-06-05,PEA,2425.082,6540.742128680494,5492.6349203394875,6945.2423747103985,4444.52771199848,7349.742620740304
2018-000019503 Panoro Minerals Ltd-f1-02789096_1-1-1,2018-06-11,PEA,7054.784,6538.70035501646,5490.920326321582,6943.074331284741,4443.140297626704,7347.448307553022
2018-000025132 Coro Mining Corp-f1-02792182_2-1-1,2018-06-13,FS,6613.86,6537.536576953413,5489.943035380758,6941.838581493782,4442.349493808105,7346.140586034151
2018-000024140 Highland Copper Company Inc-f1-02801230_1-1-1,2018-06-14,,6834.322,6537.661414947417,5490.047868977889,6941.971139865427,4442.434323008361,7346.280864783438
2018-000004884 Nevsun Resources Ltd-f1-02803204_2-1-1,2018-06-19,,6944.553,6537.804086940565,5490.167678803183,6942.12263514731,4442.531270665801,7346.441183354054
2018-000001604 Lumina Gold Corp-f1-02789909_2-10-1,2018-06-27,PEA,7165.014999999999,6537.384366692002,5489.815215726565,6941.676958066865,4442.246064761128,7345.969549441728
2018-000008846 Great Panther Silver Limited-f1-02795635_3-1-1,2018-07-13,,6613.86,6537.487460362948,5489.901789373096,6941.786427377523,4442.316118383245,7346.085394392098
2018-000009698 Minera Alamos Inc-f1-02858872_2-1-1,2018-07-13,PEA,5725.0,6537.487460362948,5489.901789373096,6941.786427377523,4442.316118383245,7346.085394392098
2018-000013198 Nevada Copper Corp-f1-02830221_1-1-1,2018-08-17,FS,7054.784,6520.747971958245,5451.608595834323,6928.5832106611015,4382.4692197104,7336.418449363959
2018-000005627 Azarga Metals Corp-f1-02830929_2-1-1,2018-08-30,PEA,7165.014999999999,6508.913397579947,5441.714413803945,6916.008451799785,4374.515430027943,7323.103506019623
2018-000017006 Aquila Resources Inc-f1-02820553_2-1-1,2018-08-30,FS,6613.86,6508.913397579947,5441.714413803945,6916.008451799785,4374.515430027943,7323.103506019623
2018-000025279 Copper Mountain Mining Corporation-f1-02843445_2-1-1,2018-10-01,FS,6790.2296,6498.322510515708,5433.470528782435,6901.9825424414,4368.618547049163,7305.642574367092
2018-000010633 Sprott Resource Holdings Inc. ( Adriana Resources Inc. )-f1-02856944_2-1-1,2018-10-04,FS,6062.705,6499.9841085424205,5434.249167626511,6906.52068714846,4368.514226710602,7313.057265754499
"2018-000043521 Nexa Resources S.A. (, VM Holding S.A.)-f1-02832441_1-1-1",2018-10-15,,6591.8138,6497.017842340159,5431.769249311109,6903.368898075225,4366.520656282059,7309.71995381029
2018-000002899 NGEx Resources Inc-f1-02858390_2-1-1,2018-11-20,PFS,6613.86,6485.848121720929,5412.019575658835,6914.665803167905,4338.191029596741,7343.483484614882
2020-000008938 THEMAC Resources Group Limited-f1-03043389_1-1-1,2018-12-11,FS,7165.014999999999,6485.727664205531,5489.989243008224,6933.915182539076,4494.250821810917,7382.102700872621
2019-000039553 Filo Mining Corp-f1-02877026_1-1-1,2019-01-13,PFS,6613.86,6460.404945684994,5465.261322946146,6920.025872148747,4470.117700207296,7379.646798612499
2019-000032588 Toachi Mining Inc-f1-02930919_1-1-1,2019-03-30,,5908.3816,6453.553285544438,5396.111052169639,7031.441763367507,4338.668818794839,7609.330241190575
2019-000012585 Americas Silver Corporation-f1-02918824_1-1-1,2019-04-03,,6613.86,6460.098275241921,5401.5836173876305,7038.572829287855,4343.068959533339,7617.047383333787
2019-000025085 Sandspring Resources Ltd-f1-02941780_1-1-1,2019-06-11,PEA,6613.86,6526.951832353049,5742.216214128814,7353.132838803755,4957.480595904578,8179.31384525446
2019-000024140 Highland Copper Company Inc-f1-02983645_1-1-1,2019-09-22,,6613.86,6616.320075098053,5831.227348003198,7527.311121122625,5046.134620908343,8438.302167147196
2019-000015722 Platinum Group Metals Ltd-f1-02973302_1-1-1,2019-10-04,,6327.2594,6635.9107907282905,5837.345917616567,7544.188693677663,5038.7810445048435,8452.466596627035
2019-000005643 American CuMo Mining Corporation-f1-02992459_1-1-1,2019-11-01,PEA,6613.86,6638.016401784715,5839.198139638822,7546.58250631712,5040.379877492929,8455.148610849526
2020-000026264 Ascendant Resources Inc-f1-03022181_1-1-1,2019-12-19,,5952.474,6648.464610358999,5843.781849508739,7564.664769395071,5039.099088658478,8480.864928431143
2020-000003212 Taseko Mines Limited-f1-03007907_1-2-1,2019-12-31,PFS,6834.322,6650.295764550529,5845.391373850861,7566.748268129262,5040.486983151193,8483.200771707994
"2020-000043521 Nexa Resources S.A. (, VM Holding S.A.)-f1-03026212_1-1-1",2019-12-31,,6503.629,6650.295764550529,5845.391373850861,7566.748268129262,5040.486983151193,8483.200771707994
2020-000047809 Jervois Mining Limited-f1-03135491_1-1-1,2020-01-20,,6613.86,6661.3792046203735,5840.214505834444,7577.97078283503,5019.049807048514,8494.562361049686
2020-000025546 Argonaut Gold Inc-f1-03014070_1-1-1,2020-01-31,PFS,6000.0,6660.299336708999,5862.550829545472,7612.982781917243,5064.802322381945,8565.666227125486
2020-000048037 Tethyan Resource Corp-f1-03084677_1-1-1,2020-04-30,PEA,6500.0,6716.2034078373745,5862.10643785101,7675.44929936001,5008.009467864646,8634.695190882645
"2020-000025132 Marimaca Copper Corp. (, Coro Mining Corp.)-f1-03114720_1-1-1",2020-08-04,PEA,6944.553,6869.4697028571445,6028.9557653567945,7912.158037926612,5188.441827856444,8954.84637299608
2020-000033050 Trilogy Metals Inc. ( NovaCopper Inc.)-f1-03119913_1-1-1,2020-08-20,FS,6613.86,6873.21905659864,6018.432435448966,7903.807584187739,5163.645814299293,8934.396111776838
2020-000005620 Troilus Gold Corp-f1-03122905_2-1-1,2020-08-31,PEA,6613.86,6877.504032303208,6008.792010642072,7894.133431063448,5140.079988980936,8910.762829823689
2020-000002899 Josemaria Resources Inc-f1-03131257_1-1-1,2020-09-28,FS,6613.86,6877.152052156047,6005.542102238602,7897.83404980742,5133.9321523211565,8918.516047458794
2021-000008433 Metallum Resources Inc-f1-03288400_1-1-1,2020-10-15,,7300.0,6876.74978913072,5992.351716088114,7881.031727192931,5107.953643045506,8885.31366525514
"2020-000011551 Sandfire Resources America Inc. (, Tintina Resources Inc.)-f1-03149838_1-1-1",2020-10-19,,7054.784,6912.296528122183,6023.32689606827,7921.769719177568,5134.3572640143575,8931.242910232952
2022-000005697 Aris Gold Corporation ( Caldas Gold Corp.)-f1-03352739_1-1-1,2021-01-01,,6613.86,7108.573735139445,6126.344616518444,8088.490550376329,5144.115497897443,9068.407365613213
2021-000031522 Rockcliff Metals Corporation-f1-03163342_1-1-1,2021-01-12,,6944.553,7167.37396471334,6159.786825855137,8145.8730431523745,5152.199686996935,9124.37212159141
2021-000029249 GoGold Resources Inc-f1-03176062_1-1-1,2021-01-20,PEA,6613.86,7168.676153005721,6160.905952933992,8147.353007859147,5153.135752862263,9126.02986271257
2021-000030536 Braveheart Resources Inc-f1-03176084_1-1-1,2021-01-21,PEA,7672.0776,7166.0700739113,6158.666235604886,8144.391143507143,5151.262397298473,9122.712213102986
2021-000025297 SANDSTORM GOLD LTD-f1-03318282_1-1-1,2021-02-28,,7032.7378,7223.080908586162,6160.633119219352,8220.364571996828,5098.185329852543,9217.648235407494
2021-000050209 1246778 B.C. LTD-f1-03239369_1-1-1,2021-03-31,PEA,6834.322,7215.350513622281,6153.478055680913,8157.390838354893,5091.6055977395445,9099.431163087505
2021-000018939 Euro Sun Mining Inc-f1-03198456_1-2-1,2021-04-14,FS,6613.86,7197.994961282607,6138.676694296629,8137.769335091408,5079.358427310652,9077.543708900208
2021-000043429 Ero Copper Corp-f1-03301311_3-1-1,2021-08-31,FS,7495.708,7723.922384761904,6787.0883451803,8679.44029005634,5850.254305598695,9634.958195350775
2021-000048095 Arizona Sonoran Copper Company Inc-f1-03285858_1-1-1,2021-08-31,PEA,7385.477,7723.922384761904,6787.0883451803,8679.44029005634,5850.254305598695,9634.958195350775
2021-000003151 Northern Dynasty Minerals Ltd-f1-03277351_2-2-1,2021-09-09,PEA,7716.17,7741.437222954323,6802.4788097968285,8699.121869532204,5863.520396639334,9656.806516110086
2021-000020511 COPPER FOX METALS INC-f1-03296960_3-1-1,2021-09-10,PEA,7165.014999999999,7744.239290995417,6804.941015188952,8702.270578315105,5865.642739382487,9660.301865634792
2021-000026107 Mexican Gold Mining Corp-f1-03280410_1-1-1,2021-09-18,,7165.014999999999,7747.441654470953,6781.839563817916,8721.422725623275,5816.23747316488,9695.4037967756
2021-000003851 Salazar Resources Limited-f1-03291760_1-2-1,2021-10-26,FS,7716.17,7751.101498442995,6769.651122519566,8685.618373015044,5788.200746596138,9620.135247587094
2021-000037111 Kutcho Copper Corp. ( Desert Star Resources Ltd.)-f1-03321014_1-1-1,2021-11-08,FS,7716.17,7837.796962797232,6845.369141139359,8782.766335559916,5852.941319481488,9727.7357083226
2022-000003093 Orvana Minerals Corp-f1-03337903_1-1-1,2021-12-29,PEA,7165.014999999999,7902.917195238096,6854.79504752144,8813.952166029756,5806.672899804786,9724.987136821415
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-1",2021-12-31,,7160.0,7911.029662318479,6861.831600960125,8822.999824638411,5812.633539601771,9734.969986958342
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-2",2021-12-31,,8057.0,7911.029662318479,6861.831600960125,8822.999824638411,5812.633539601771,9734.969986958342
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-3",2021-12-31,PFS,8057.0,7911.029662318479,6861.831600960125,8822.999824638411,5812.633539601771,9734.969986958342
2022-000030617 K92 Mining Inc-f1-03449414_3-1-1,2022-01-01,,8818.48,7910.763815983023,6861.601012419379,8822.703331985593,5812.438208855736,9734.642847988162
2022-000030266 Cordoba Minerals Corp-f1-03325638_1-1-1,2022-01-11,PFS,7936.632,7910.459991599644,6861.337482658526,8822.364483239513,5812.214973717409,9734.268974879382
2022-000031036 GoldMining Inc. ( Brazil Resources Inc.)-f1-03343368_1-1-1,2022-01-12,PEA,7473.6618,7910.112763732926,6861.036305788981,8821.97722752971,5811.959847845035,9733.841691326492
2022-000031900 Magna Mining Inc-f1-03352191_1-1-1,2022-01-31,FS,8708.249,7921.02522766201,6870.501507289816,8834.147661903287,5819.977786917621,9747.270096144564
2022-000031522 Rockcliff Metals Corporation-f1-03340402_1-1-1,2022-02-01,,8289.3712,7922.187319232774,6871.509476796169,8835.443717431166,5820.831634359564,9748.70011562956
2022-000024614 World Copper Ltd. ( Allante Resources Ltd.)-f1-03353414_1-1-1,2022-02-15,PEA,7936.632,7956.20955746105,6901.019525345496,8873.387981924534,5845.829493229941,9790.566406388018
2022-000008072 Spruce Ridge Resources Ltd-f1-03366701_1-1-1,2022-03-09,PEA,8818.48,8000.718272861023,6939.625285010941,8923.027586998869,5878.532297160858,9845.336901136716
2022-000013027 Cornerstone Capital Resources Inc-f1-03395605_1-1-1,2022-03-31,PFS,7936.632,8021.3085848208475,6976.343834782581,8955.314909005296,5931.379084744316,9889.321233189745
2023-000003353 Excellon Resources Inc-f1-03481561_1-1-1,2022-03-31,,8708.249,8021.3085848208475,6976.343834782581,8955.314909005296,5931.379084744316,9889.321233189745
2022-000007860 Torex Gold Resources Inc-f1-03362904_1-1-1,2022-04-01,FS,7716.17,8020.734638842872,6975.844658813648,8954.674132388966,5930.954678784423,9888.613625935059
2022-000044770 Xanadu Mines Ltd-f1-03401997_2-1-1,2022-04-04,PEA,8818.48,8020.07870058233,6975.27417199201,8953.941816256018,5930.46964340169,9887.804931929704
2022-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-03409501_1-1-1,2022-05-01,PEA,7716.17,8019.329056855998,6974.622187052996,8953.10488353265,5929.915317249995,9886.880710209301
2022-000045813 Dore Copper Mining Corp-f1-03399661_1-1-1,2022-05-09,,8267.324999999999,8043.018170760042,7002.620876361949,8957.839204770513,5962.223581963856,9872.660238780982
2022-000032247 Tartisan Nickel Corp-f1-03427839_1-1-1,2022-07-06,,8818.48,8045.5455942019535,7004.821367245095,8960.65409991489,5964.097140288237,9875.762605627826
2022-000007638 Southern Silver Exploration Corp-f1-03445449_1-1-1,2022-10-13,,8333.4636,8252.477661584704,7183.938789969219,9186.550568902801,6115.399918353734,10120.623476220899
2023-000030584 Atalaya Mining plc-f1-03508573_1-1-1,2022-10-31,PEA,7716.17,8286.739603453274,7213.7644621252375,9224.690516015846,6140.789320797201,10162.641428578418
2023-000029200 Silver X Mining Corp-f1-03516759_1-1-1,2022-10-31,,9127.15,8286.739603453274,7213.7644621252375,9224.690516015846,6140.789320797201,10162.641428578418
2024-000004321 Energy Fuels Inc-f1-06100326_1-1-1,2022-12-31,,8818.48,8316.958773382512,7240.070824403066,9258.330102100095,6163.182875423619,10199.701430817679
2023-000005955 NorthWest Copper Corp. ( _Serengeti Resources Inc._)-f1-03493519_1-1-1,2023-01-04,PEA,8002.770599999999,8321.803310288959,7244.288085936976,9263.722977439966,6166.772861584994,10205.642644590971
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023-01-20,FS,8046.862999999999,8346.653991265484,7265.921076457563,9291.386431595705,6185.188161649641,10236.118871925928
2023-000020073 CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.)-f1-03518451_1-1-1,2023-01-31,PEA,9002.0,8352.591245012354,7271.089568787639,9297.995705079707,6189.587892562924,10243.40016514706
2023-000008633 Los Andes Copper Ltd-f1-03518173_1-1-1,2023-02-20,PFS,8113.0016,8359.376677865923,7276.996417164872,9305.549160489998,6194.6161564638205,10251.721643114073
2023-000040264 Meridian Mining UK Societas-f1-03514796_1-1-1,2023-03-01,PEA,7914.585799999999,8356.738249698572,7274.699615254797,9302.612096643754,6192.6609808110225,10248.485943588936
2023-000001604 Lumina Gold Corp-f1-03546687_1-1-1,2023-04-07,PFS,8267.324999999999,8378.03249610377,7293.236661827557,9326.316574189766,6208.440827551344,10274.600652275765
2023-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-03551473_1-1-1,2023-05-09,PEA,8267.324999999999,8387.950626618294,7301.8705831114585,9337.357307804206,6215.790539604623,10286.763988990118
2023-000029249 GoGold Resources Inc-f1-03557381_1-1-1,2023-05-17,PEA,8818.48,8388.344372082234,7302.213346027975,9337.79562012253,6216.082319973715,10287.246868162827
2023-000016002 Surge Copper Corp-f1-06001766_1-1-1,2023-06-12,PEA,8818.48,8385.709899126778,7299.919987205092,9334.862959166612,6214.130075283407,10284.016019206445
2023-000053528 Hot Chili Limited-f1-06008707_1-1-1,2023-06-28,PEA,8487.787,8376.724604193012,7292.098117039424,9324.860645961962,6207.471629885837,10272.996687730913
2023-000009850 New Age Metals Inc-f1-06008684_1-3-1,2023-06-29,PEA,6637.422851121481,8374.254849310482,7289.9481484324315,9322.11134701787,6205.641447554381,10269.967844725255
2023-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-06024854_1-1-1,2023-07-01,PFS,8267.324999999999,8371.432272301878,7287.491041453011,9318.969291081763,6203.549810604145,10266.506309861648
2023-000026264 Ascendant Resources Inc-f1-06003352_1-1-1,2023-07-24,,8267.324999999999,8368.20647000633,7284.682919190816,9315.378370011926,6201.1593683753035,10262.550270017524
2023-000055085 Ivanhoe Electric Inc-f1-06025695_2-1-1,2023-07-27,,8377.555999999999,8365.70598013198,7282.5061951887765,9312.59485727554,6199.306410245573,10259.483734419104
2023-000031900 Magna Mining Inc-f1-06026590_1-1-1,2023-07-31,PEA,7716.17,8367.029517050254,7283.658359253564,9314.068201321796,6200.287201456876,10261.106885593337
2023-000004553 FPX Nickel Corp. ( First Point Minerals Corp.)-f1-06036640_1-1-1,2023-09-06,PFS,7716.17,8407.8876427194,7319.226134886134,9359.55093426604,6230.564627052866,10311.214225812682
2023-000024464 Nickel Creek Platinum Corp-f1-06033570_1-1-1,2023-09-20,PFS,8818.48,8431.936636422366,7340.161241384716,9386.32196059816,6248.385846347066,10340.707284773955
2023-000053453 Gold Resource Corporation-f1-06050160_2-1-1,2023-09-30,PEA,8598.018,8432.000068819132,7340.216460492766,9386.392572715455,6248.4328521664,10340.785076611777
2024-000006237 First Quantum Minerals Ltd-f1-06086044_1-1-1,2023-09-30,,8377.555999999999,8432.000068819132,7340.216460492766,9386.392572715455,6248.4328521664,10340.785076611777
2023-000026117 Oroco Resource Corp-f1-06059604_2-1-1,2023-10-11,PEA,8487.787,8453.354495262305,7358.805894933378,9410.164041895347,6264.257294604451,10366.973588528388
2023-000030449 Silver Tiger Metals Inc-f1-06064060_2-1-1,2023-10-27,PEA,8818.48,8453.480464818245,7358.915553828123,9410.304269563114,6264.350642838001,10367.128074307984
2024-000030266 Cordoba Minerals Corp-f1-06064213_1-3-1,2023-12-18,FS,8796.4338,8537.966962148937,7432.462656927585,9504.353537182558,6326.958351706233,10470.74011221618
2024-000030617 K92 Mining Inc-f1-06213452_1-1-1,2024-01-01,,9920.79,8538.73739935535,7433.133337171672,9505.21117783875,6327.5292749879945,10471.68495632215
2024-000005781 Barksdale Resources Corp-f1-06148611_1-1-1,2024-01-02,PEA,8818.48,8539.61789901982,7433.899828879197,9506.19133858868,6328.181758738575,10472.76477815754
2024-000005703 Lion Copper and Gold Corp-f1-06095850_1-1-1,2024-01-30,PEA,8487.787,8572.282514138515,7462.334997713757,9542.553162383547,6352.387481289,10512.823810628579
2024-000004926 AVINO SILVER & GOLD MINES LTD-f1-06096510_1-1-1,2024-02-05,PFS,7716.17,8572.391132105342,7462.4295517201035,9542.674074488477,6352.467971334865,10512.957016871615
